mgi_symbol	ensembl_gene_id	hgnc_symbol
Myo1b	ENSG00000128641	MYO1B
Myo1c	ENSG00000197879	MYO1C
Myo1d	ENSG00000176658	MYO1D
Myo1e	ENSG00000157483	MYO1E
Myo1f	ENSG00000142347	MYO1F
Myo1g	ENSG00000136286	MYO1G
Myo1h	ENSG00000174527	MYO1H
Myo3b	ENSG00000071909	MYO3B
Myo5b	ENSG00000167306	MYO5B
Myo5c	ENSG00000128833	MYO5C
Myo7a	ENSG00000137474	MYO7A
Myo7b	ENSG00000169994	MYO7B
Myo9a	ENSG00000066933	MYO9A
Myo9b	ENSG00000099331	MYO9B
Myoc	ENSG00000034971	MYOC
Myocd	ENSG00000141052	MYOCD
Myod1	ENSG00000129152	MYOD1
Myof	ENSG00000138119	MYOF
Myog	ENSG00000122180	MYOG
Myom1	ENSG00000101605	MYOM1
Myom2	ENSG00000036448	MYOM2
Myom3	ENSG00000142661	MYOM3
Myot	ENSG00000120729	MYOT
Myoz1	ENSG00000177791	MYOZ1
Myoz2	ENSG00000172399	MYOZ2
Myoz3	ENSG00000164591	MYOZ3
Mypn	ENSG00000138347	MYPN
Mypop	ENSG00000176182	MYPOP
Myrf	ENSG00000124920	MYRF
Myrfl	ENSG00000166268	MYRFL
Myrip	ENSG00000170011	MYRIP
Myt1	ENSG00000196132	MYT1
Myt1l	ENSG00000186487	MYT1L
Myzap	ENSG00000263155	MYZAP
Mzb1	ENSG00000170476	MZB1
Mzf1	ENSG00000099326	MZF1
Mzt1	ENSG00000204899	MZT1
N4bp1	ENSG00000102921	N4BP1
N4bp2	ENSG00000078177	N4BP2
N4bp2l1	ENSG00000139597	N4BP2L1
N4bp2l2	ENSG00000244754	N4BP2L2
N4bp3	ENSG00000145911	N4BP3
N6amt1	ENSG00000156239	N6AMT1
Naa10	ENSG00000102030	NAA10
Naa11	ENSG00000156269	NAA11
Naa15	ENSG00000164134	NAA15
Naa16	ENSG00000172766	NAA16
Naa25	ENSG00000111300	NAA25
Naa30	ENSG00000139977	NAA30
Naa35	ENSG00000135040	NAA35
Naa40	ENSG00000110583	NAA40
Naa50	ENSG00000121579	NAA50
Naa60	ENSG00000122390	NAA60
Naaa	ENSG00000138744	NAAA
Naalad2	ENSG00000077616	NAALAD2
Naaladl1	ENSG00000168060	NAALADL1
Nab1	ENSG00000138386	NAB1
Nab2	ENSG00000166886	NAB2
Nabp1	ENSG00000173559	NABP1
Nabp2	ENSG00000139579	NABP2
Naca	ENSG00000196531	NACA
Nacad	ENSG00000136274	NACAD
Nacc1	ENSG00000160877	NACC1
Nacc2	ENSG00000148411	NACC2
Nadk	ENSG00000008130	NADK
Nadk2	ENSG00000152620	NADK2
Nae1	ENSG00000159593	NAE1
Naf1	ENSG00000145414	NAF1
Naga	ENSG00000198951	NAGA
Nagk	ENSG00000124357	NAGK
Naglu	ENSG00000108784	NAGLU
Nagpa	ENSG00000103174	NAGPA
Nags	ENSG00000161653	NAGS
Naif1	ENSG00000171169	NAIF1
Nalcn	ENSG00000102452	NALCN
Nampt	ENSG00000105835	NAMPT
Nanog	ENSG00000111704	NANOG
Nanos1	ENSG00000188613	NANOS1
Nanos2	ENSG00000188425	NANOS2
Nanos3	ENSG00000187556	NANOS3
Nanp	ENSG00000170191	NANP
Nans	ENSG00000095380	NANS
Nap1l2	ENSG00000186462	NAP1L2
Nap1l3	ENSG00000186310	NAP1L3
Nap1l4	ENSG00000205531	NAP1L4
Nap1l5	ENSG00000177432	NAP1L5
Napa	ENSG00000105402	NAPA
Napb	ENSG00000125814	NAPB
Napepld	ENSG00000161048	NAPEPLD
Napg	ENSG00000134265	NAPG
Napsa	ENSG00000131400	NAPSA
Narf	ENSG00000141562	NARF
Nars	ENSG00000134440	NARS1
Nars2	ENSG00000137513	NARS2
Nasp	ENSG00000132780	NASP
Nat1	ENSG00000171428	NAT1
Nat10	ENSG00000135372	NAT10
Nat14	ENSG00000090971	NAT14
Nat9	ENSG00000109065	NAT9
Natd1	ENSG00000274180	NATD1
Nav1	ENSG00000134369	NAV1
Nav2	ENSG00000166833	NAV2
Nav3	ENSG00000067798	NAV3
Nbas	ENSG00000151779	NBAS
Nbea	ENSG00000172915	NBEA
Nbeal1	ENSG00000144426	NBEAL1
Nbeal2	ENSG00000160796	NBEAL2
Nbl1	ENSG00000158747	NBL1
Nbn	ENSG00000104320	NBN
Nbr1	ENSG00000188554	NBR1
Ncald	ENSG00000104490	NCALD
Ncam1	ENSG00000149294	NCAM1
Ncam2	ENSG00000154654	NCAM2
Ncan	ENSG00000130287	NCAN
Ncapd2	ENSG00000010292	NCAPD2
Ncapd3	ENSG00000151503	NCAPD3
Ncapg	ENSG00000109805	NCAPG
Ncapg2	ENSG00000146918	NCAPG2
Ncaph	ENSG00000121152	NCAPH
Ncaph2	ENSG00000025770	NCAPH2
Ncbp1	ENSG00000136937	NCBP1
Ncbp2	ENSG00000114503	NCBP2
Nccrp1	ENSG00000188505	NCCRP1
Ncdn	ENSG00000020129	NCDN
Nceh1	ENSG00000144959	NCEH1
Ncf1	ENSG00000158517	NCF1
Ncf2	ENSG00000116701	NCF2
Ncf4	ENSG00000100365	NCF4
Nck1	ENSG00000158092	NCK1
Nck2	ENSG00000071051	NCK2
Nckap1	ENSG00000061676	NCKAP1
Nckap1l	ENSG00000123338	NCKAP1L
Nckap5	ENSG00000176771	NCKAP5
Nckap5l	ENSG00000167566	NCKAP5L
Nckipsd	ENSG00000213672	NCKIPSD
Ncl	ENSG00000115053	NCL
Ncln	ENSG00000125912	NCLN
Ncmap	ENSG00000184454	NCMAP
Ncoa1	ENSG00000084676	NCOA1
Ncoa2	ENSG00000140396	NCOA2
Ncoa3	ENSG00000124151	NCOA3
Ncoa4	ENSG00000266412	NCOA4
Ncoa5	ENSG00000124160	NCOA5
Ncoa6	ENSG00000198646	NCOA6
Ncoa7	ENSG00000111912	NCOA7
Ncor1	ENSG00000141027	NCOR1
Ncor2	ENSG00000196498	NCOR2
Ncr1	ENSG00000189430	NCR1
Ncs1	ENSG00000107130	NCS1
Ncstn	ENSG00000162736	NCSTN
Ndc1	ENSG00000058804	NDC1
Ndc80	ENSG00000080986	NDC80
Nde1	ENSG00000072864	NDE1
Ndel1	ENSG00000166579	NDEL1
Ndfip1	ENSG00000131507	NDFIP1
Ndfip2	ENSG00000102471	NDFIP2
Ndn	ENSG00000182636	NDN
Ndnf	ENSG00000173376	NDNF
Ndor1	ENSG00000188566	NDOR1
Ndp	ENSG00000124479	NDP
Ndrg1	ENSG00000104419	NDRG1
Ndrg2	ENSG00000165795	NDRG2
Ndrg3	ENSG00000101079	NDRG3
Ndrg4	ENSG00000103034	NDRG4
Ndst1	ENSG00000070614	NDST1
Ndst2	ENSG00000166507	NDST2
Ndst3	ENSG00000164100	NDST3
Ndst4	ENSG00000138653	NDST4
Ndufa1	ENSG00000125356	NDUFA1
Ndufa10	ENSG00000130414	NDUFA10
Ndufa11	ENSG00000174886	NDUFA11
Ndufa13	ENSG00000186010	NDUFA13
Ndufa2	ENSG00000131495	NDUFA2
Ndufa3	ENSG00000170906	NDUFA3
Ndufa4	ENSG00000189043	NDUFA4
Ndufa4l2	ENSG00000185633	NDUFA4L2
Ndufa5	ENSG00000128609	NDUFA5
Ndufa6	ENSG00000184983	NDUFA6
Ndufa7	ENSG00000267855	NDUFA7
Ndufa8	ENSG00000119421	NDUFA8
Ndufa9	ENSG00000139180	NDUFA9
Ndufab1	ENSG00000004779	NDUFAB1
Ndufaf1	ENSG00000137806	NDUFAF1
Ndufaf2	ENSG00000164182	NDUFAF2
Ndufaf4	ENSG00000123545	NDUFAF4
Ndufaf5	ENSG00000101247	NDUFAF5
Ndufaf6	ENSG00000156170	NDUFAF6
Ndufaf7	ENSG00000003509	NDUFAF7
Ndufb10	ENSG00000140990	NDUFB10
Ndufb2	ENSG00000090266	NDUFB2
Ndufb3	ENSG00000119013	NDUFB3
Ndufb4	ENSG00000065518	NDUFB4
Ndufb5	ENSG00000136521	NDUFB5
Ndufb6	ENSG00000165264	NDUFB6
Ndufb7	ENSG00000099795	NDUFB7
Ndufb8	ENSG00000166136	NDUFB8
Ndufb9	ENSG00000147684	NDUFB9
Ndufc1	ENSG00000109390	NDUFC1
Ndufc2	ENSG00000151366	NDUFC2
Ndufs1	ENSG00000023228	NDUFS1
Ndufs2	ENSG00000158864	NDUFS2
Ndufs3	ENSG00000213619	NDUFS3
Ndufs4	ENSG00000164258	NDUFS4
Ndufs5	ENSG00000168653	NDUFS5
Ndufs6	ENSG00000145494	NDUFS6
Ndufs7	ENSG00000115286	NDUFS7
Ndufs8	ENSG00000110717	NDUFS8
Ndufv2	ENSG00000178127	NDUFV2
Ndufv3	ENSG00000160194	NDUFV3
Neb	ENSG00000183091	NEB
Nebl	ENSG00000078114	NEBL
Necab1	ENSG00000123119	NECAB1
Necab2	ENSG00000103154	NECAB2
Necab3	ENSG00000125967	NECAB3
Necap1	ENSG00000089818	NECAP1
Necap2	ENSG00000157191	NECAP2
Nedd1	ENSG00000139350	NEDD1
Nedd4	ENSG00000069869	NEDD4
Nedd4l	ENSG00000049759	NEDD4L
Nedd8	ENSG00000129559	NEDD8
Nedd9	ENSG00000111859	NEDD9
Nefh	ENSG00000100285	NEFH
Nefl	ENSG00000277586	NEFL
Nefm	ENSG00000104722	NEFM
Negr1	ENSG00000172260	NEGR1
Neil1	ENSG00000140398	NEIL1
Neil2	ENSG00000154328	NEIL2
Neil3	ENSG00000109674	NEIL3
Nek1	ENSG00000137601	NEK1
Nek10	ENSG00000163491	NEK10
Nek11	ENSG00000114670	NEK11
Nek2	ENSG00000117650	NEK2
Nek3	ENSG00000136098	NEK3
Nek4	ENSG00000114904	NEK4
Nek5	ENSG00000197168	NEK5
Nek6	ENSG00000119408	NEK6
Nek7	ENSG00000151414	NEK7
Nek8	ENSG00000160602	NEK8
Nek9	ENSG00000119638	NEK9
Nelfa	ENSG00000185049	NELFA
Nelfb	ENSG00000188986	NELFB
Nelfcd	ENSG00000101158	NELFCD
Nelfe	ENSG00000204356	NELFE
Nell1	ENSG00000165973	NELL1
Nell2	ENSG00000184613	NELL2
Nemf	ENSG00000165525	NEMF
Nenf	ENSG00000117691	NENF
Neo1	ENSG00000067141	NEO1
Nes	ENSG00000132688	NES
Net1	ENSG00000173848	NET1
Neto1	ENSG00000166342	NETO1
Neto2	ENSG00000171208	NETO2
Neu1	ENSG00000204386	NEU1
Neu2	ENSG00000115488	NEU2
Neu3	ENSG00000162139	NEU3
Neu4	ENSG00000204099	NEU4
Neurl1a	ENSG00000107954	NEURL1
Neurl1b	ENSG00000214357	NEURL1B
Neurl2	ENSG00000124257	NEURL2
Neurl3	ENSG00000163121	NEURL3
Neurl4	ENSG00000215041	NEURL4
Neurod1	ENSG00000162992	NEUROD1
Neurod2	ENSG00000171532	NEUROD2
Neurod4	ENSG00000123307	NEUROD4
Neurod6	ENSG00000164600	NEUROD6
Neurog1	ENSG00000181965	NEUROG1
Neurog2	ENSG00000178403	NEUROG2
Neurog3	ENSG00000122859	NEUROG3
Nexn	ENSG00000162614	NEXN
Nf1	ENSG00000196712	NF1
Nf2	ENSG00000186575	NF2
Nfam1	ENSG00000235568	NFAM1
Nfasc	ENSG00000163531	NFASC
Nfat5	ENSG00000102908	NFAT5
Nfatc1	ENSG00000131196	NFATC1
Nfatc2	ENSG00000101096	NFATC2
Nfatc2ip	ENSG00000176953	NFATC2IP
Nfatc3	ENSG00000072736	NFATC3
Nfatc4	ENSG00000100968	NFATC4
Nfe2	ENSG00000123405	NFE2
Nfe2l1	ENSG00000082641	NFE2L1
Nfe2l2	ENSG00000116044	NFE2L2
Nfe2l3	ENSG00000050344	NFE2L3
Nfia	ENSG00000162599	NFIA
Nfib	ENSG00000147862	NFIB
Nfic	ENSG00000141905	NFIC
Nfil3	ENSG00000165030	NFIL3
Nfix	ENSG00000008441	NFIX
Nfkb1	ENSG00000109320	NFKB1
Nfkb2	ENSG00000077150	NFKB2
Nfkbia	ENSG00000100906	NFKBIA
Nfkbib	ENSG00000104825	NFKBIB
Nfkbid	ENSG00000167604	NFKBID
Nfkbil1	ENSG00000204498	NFKBIL1
Nfkbiz	ENSG00000144802	NFKBIZ
Nfrkb	ENSG00000170322	NFRKB
Nfs1	ENSG00000244005	NFS1
Nfu1	ENSG00000169599	NFU1
Nfx1	ENSG00000086102	NFX1
Nfxl1	ENSG00000170448	NFXL1
Nfya	ENSG00000001167	NFYA
Nfyb	ENSG00000120837	NFYB
Nfyc	ENSG00000066136	NFYC
Ngb	ENSG00000165553	NGB
Ngdn	ENSG00000129460	NGDN
Ngef	ENSG00000066248	NGEF
Ngf	ENSG00000134259	NGF
Ngfr	ENSG00000064300	NGFR
Ngly1	ENSG00000151092	NGLY1
Ngrn	ENSG00000182768	NGRN
Nhlh1	ENSG00000171786	NHLH1
Nhlh2	ENSG00000177551	NHLH2
Nhlrc1	ENSG00000187566	NHLRC1
Nhlrc2	ENSG00000196865	NHLRC2
Nhlrc3	ENSG00000188811	NHLRC3
Nhlrc4	ENSG00000257108	NHLRC4
Nhp2	ENSG00000145912	NHP2
Nhs	ENSG00000188158	NHS
Nhsl1	ENSG00000135540	NHSL1
Nhsl2	ENSG00000204131	NHSL2
Nicn1	ENSG00000145029	NICN1
Nid1	ENSG00000116962	NID1
Nid2	ENSG00000087303	NID2
Nin	ENSG00000100503	NIN
Ninj1	ENSG00000131669	NINJ1
Ninj2	ENSG00000171840	NINJ2
Ninl	ENSG00000101004	NINL
Nip7	ENSG00000132603	NIP7
Nipa1	ENSG00000170113	NIPA1
Nipa2	ENSG00000140157	NIPA2
Nipal1	ENSG00000163293	NIPAL1
Nipal2	ENSG00000104361	NIPAL2
Nipal3	ENSG00000001461	NIPAL3
Nipal4	ENSG00000172548	NIPAL4
Nipbl	ENSG00000164190	NIPBL
Nipsnap1	ENSG00000184117	NIPSNAP1
Nisch	ENSG00000010322	NISCH
Nit1	ENSG00000158793	NIT1
Nit2	ENSG00000114021	NIT2
Nkain2	ENSG00000188580	NKAIN2
Nkain3	ENSG00000185942	NKAIN3
Nkain4	ENSG00000101198	NKAIN4
Nkap	ENSG00000101882	NKAP
Nkapl	ENSG00000189134	NKAPL
Nkd1	ENSG00000140807	NKD1
Nkd2	ENSG00000145506	NKD2
Nkg7	ENSG00000105374	NKG7
Nkiras1	ENSG00000197885	NKIRAS1
Nkiras2	ENSG00000168256	NKIRAS2
Nkpd1	ENSG00000179846	NKPD1
Nkrf	ENSG00000186416	NKRF
Nktr	ENSG00000114857	NKTR
Nkx1-1	ENSG00000235608	NKX1-1
Nkx1-2	ENSG00000229544	NKX1-2
Nkx2-1	ENSG00000136352	NKX2-1
Nkx2-2	ENSG00000125820	NKX2-2
Nkx2-3	ENSG00000119919	NKX2-3
Nkx2-4	ENSG00000125816	NKX2-4
Nkx2-5	ENSG00000183072	NKX2-5
Nkx2-6	ENSG00000180053	NKX2-6
Nkx2-9	ENSG00000136327	NKX2-8
Nkx3-1	ENSG00000167034	NKX3-1
Nkx3-2	ENSG00000109705	NKX3-2
Nkx6-1	ENSG00000163623	NKX6-1
Nkx6-2	ENSG00000148826	NKX6-2
Nkx6-3	ENSG00000165066	NKX6-3
Nle1	ENSG00000073536	NLE1
Nlgn1	ENSG00000169760	NLGN1
Nlgn2	ENSG00000169992	NLGN2
Nlk	ENSG00000087095	NLK
Nln	ENSG00000123213	NLN
Nlrc3	ENSG00000167984	NLRC3
Nlrc4	ENSG00000091106	NLRC4
Nlrc5	ENSG00000140853	NLRC5
Nlrp10	ENSG00000182261	NLRP10
Nlrp12	ENSG00000142405	NLRP12
Nlrp14	ENSG00000158077	NLRP14
Nlrp3	ENSG00000162711	NLRP3
Nlrp6	ENSG00000174885	NLRP6
Nlrx1	ENSG00000160703	NLRX1
Nmb	ENSG00000197696	NMB
Nmbr	ENSG00000135577	NMBR
Nmd3	ENSG00000169251	NMD3
Nme1	ENSG00000239672	NME1
Nme3	ENSG00000103024	NME3
Nme4	ENSG00000103202	NME4
Nme5	ENSG00000112981	NME5
Nme6	ENSG00000172113	NME6
Nme7	ENSG00000143156	NME7
Nme8	ENSG00000086288	NME8
Nmi	ENSG00000123609	NMI
Nmnat1	ENSG00000173614	NMNAT1
Nmnat2	ENSG00000157064	NMNAT2
Nmnat3	ENSG00000163864	NMNAT3
Nmral1	ENSG00000153406	NMRAL1
Nmrk1	ENSG00000106733	NMRK1
Nmrk2	ENSG00000077009	NMRK2
Nms	ENSG00000204640	NMS
Nmt1	ENSG00000136448	NMT1
Nmt2	ENSG00000152465	NMT2
Nmu	ENSG00000109255	NMU
Nmur1	ENSG00000171596	NMUR1
Nmur2	ENSG00000132911	NMUR2
Nnat	ENSG00000053438	NNAT
Nnmt	ENSG00000166741	NNMT
Noa1	ENSG00000084092	NOA1
Nob1	ENSG00000141101	NOB1
Nobox	ENSG00000106410	NOBOX
Noc2l	ENSG00000188976	NOC2L
Noc3l	ENSG00000173145	NOC3L
Noc4l	ENSG00000184967	NOC4L
Nod1	ENSG00000106100	NOD1
Nod2	ENSG00000167207	NOD2
Nodal	ENSG00000156574	NODAL
Nog	ENSG00000183691	NOG
Nol10	ENSG00000115761	NOL10
Nol11	ENSG00000130935	NOL11
Nol12	ENSG00000273899	NOL12
Nol3	ENSG00000140939	NOL3
Nol4l	ENSG00000197183	NOL4L
Nol6	ENSG00000165271	NOL6
Nol7	ENSG00000225921	NOL7
Nol8	ENSG00000198000	NOL8
Nolc1	ENSG00000166197	NOLC1
Nom1	ENSG00000146909	NOM1
Nono	ENSG00000147140	NONO
Nop10	ENSG00000182117	NOP10
Nop14	ENSG00000087269	NOP14
Nop16	ENSG00000048162	NOP16
Nop2	ENSG00000111641	NOP2
Nop56	ENSG00000101361	NOP56
Nop58	ENSG00000055044	NOP58
Nop9	ENSG00000196943	NOP9
Nos1	ENSG00000089250	NOS1
Nos1ap	ENSG00000198929	NOS1AP
Nos2	ENSG00000007171	NOS2
Nos3	ENSG00000164867	NOS3
Nosip	ENSG00000142546	NOSIP
Nostrin	ENSG00000163072	NOSTRIN
Notch1	ENSG00000148400	NOTCH1
Notch2	ENSG00000134250	NOTCH2
Notch3	ENSG00000074181	NOTCH3
Notch4	ENSG00000204301	NOTCH4
Noto	ENSG00000214513	NOTO
Notum	ENSG00000185269	NOTUM
Nova1	ENSG00000139910	NOVA1
Nova2	ENSG00000104967	NOVA2
Nox1	ENSG00000007952	NOX1
Nox3	ENSG00000074771	NOX3
Nox4	ENSG00000086991	NOX4
Noxa1	ENSG00000188747	NOXA1
Noxo1	ENSG00000196408	NOXO1
Noxred1	ENSG00000165555	NOXRED1
Npas1	ENSG00000130751	NPAS1
Npas2	ENSG00000170485	NPAS2
Npas3	ENSG00000151322	NPAS3
Npas4	ENSG00000174576	NPAS4
Npat	ENSG00000149308	NPAT
Npb	ENSG00000183979	NPB
Npbwr1	ENSG00000288611	NPBWR1
Npc1	ENSG00000141458	NPC1
Npc1l1	ENSG00000015520	NPC1L1
Npc2	ENSG00000119655	NPC2
Npepl1	ENSG00000215440	NPEPL1
Npepps	ENSG00000141279	NPEPPS
Npff	ENSG00000139574	NPFF
Npffr1	ENSG00000148734	NPFFR1
Npffr2	ENSG00000056291	NPFFR2
Nphp1	ENSG00000144061	NPHP1
Nphp3	ENSG00000113971	NPHP3
Nphp4	ENSG00000131697	NPHP4
Nphs1	ENSG00000161270	NPHS1
Nphs2	ENSG00000116218	NPHS2
Npl	ENSG00000135838	NPL
Nploc4	ENSG00000182446	NPLOC4
Npm1	ENSG00000181163	NPM1
Npm2	ENSG00000158806	NPM2
Npm3	ENSG00000107833	NPM3
Npnt	ENSG00000168743	NPNT
Nppa	ENSG00000175206	NPPA
Nppb	ENSG00000120937	NPPB
Nppc	ENSG00000163273	NPPC
Npr1	ENSG00000169418	NPR1
Npr2	ENSG00000159899	NPR2
Npr3	ENSG00000113389	NPR3
Nprl2	ENSG00000114388	NPRL2
Nprl3	ENSG00000103148	NPRL3
Nps	ENSG00000214285	NPS
Npsr1	ENSG00000187258	NPSR1
Nptn	ENSG00000156642	NPTN
Nptx1	ENSG00000171246	NPTX1
Nptx2	ENSG00000106236	NPTX2
Nptxr	ENSG00000221890	NPTXR
Npvf	ENSG00000105954	NPVF
Npw	ENSG00000183971	NPW
Npy	ENSG00000122585	NPY
Npy1r	ENSG00000164128	NPY1R
Npy2r	ENSG00000185149	NPY2R
Npy4r	ENSG00000204174	NPY4R
Npy5r	ENSG00000164129	NPY5R
Npy6r	ENSG00000226306	NPY6R
Nqo1	ENSG00000181019	NQO1
Nqo2	ENSG00000124588	NQO2
Nr0b1	ENSG00000169297	NR0B1
Nr0b2	ENSG00000131910	NR0B2
Nr1d2	ENSG00000174738	NR1D2
Nr1h2	ENSG00000131408	NR1H2
Nr1h3	ENSG00000025434	NR1H3
Nr1h4	ENSG00000012504	NR1H4
Nr1i2	ENSG00000144852	NR1I2
Nr1i3	ENSG00000143257	NR1I3
Nr2c1	ENSG00000120798	NR2C1
Nr2c2	ENSG00000177463	NR2C2
Nr2c2ap	ENSG00000184162	NR2C2AP
Nr2e1	ENSG00000112333	NR2E1
Nr2e3	ENSG00000278570	NR2E3
Nr2f1	ENSG00000175745	NR2F1
Nr2f2	ENSG00000185551	NR2F2
Nr3c1	ENSG00000113580	NR3C1
Nr3c2	ENSG00000151623	NR3C2
Nr4a1	ENSG00000123358	NR4A1
Nr4a2	ENSG00000153234	NR4A2
Nr4a3	ENSG00000119508	NR4A3
Nr5a1	ENSG00000136931	NR5A1
Nr5a2	ENSG00000116833	NR5A2
Nr6a1	ENSG00000148200	NR6A1
Nrap	ENSG00000197893	NRAP
Nrarp	ENSG00000198435	NRARP
Nras	ENSG00000213281	NRAS
Nrbf2	ENSG00000148572	NRBF2
Nrbp1	ENSG00000115216	NRBP1
Nrbp2	ENSG00000185189	NRBP2
Nrcam	ENSG00000091129	NRCAM
Nrde2	ENSG00000119720	NRDE2
Nrep	ENSG00000134986	NREP
Nrf1	ENSG00000106459	NRF1
Nrg1	ENSG00000157168	NRG1
Nrg2	ENSG00000158458	NRG2
Nrg3	ENSG00000185737	NRG3
Nrg4	ENSG00000169752	NRG4
Nrgn	ENSG00000154146	NRGN
Nrip1	ENSG00000180530	NRIP1
Nrip2	ENSG00000053702	NRIP2
Nrip3	ENSG00000175352	NRIP3
Nrk	ENSG00000123572	NRK
Nrl	ENSG00000129535	NRL
Nrm	ENSG00000137404	NRM
Nrn1	ENSG00000124785	NRN1
Nrn1l	ENSG00000188038	NRN1L
Nrp1	ENSG00000099250	NRP1
Nrp2	ENSG00000118257	NRP2
Nrsn1	ENSG00000152954	NRSN1
Nrsn2	ENSG00000125841	NRSN2
Nrtn	ENSG00000171119	NRTN
Nrxn1	ENSG00000179915	NRXN1
Nrxn2	ENSG00000110076	NRXN2
Nrxn3	ENSG00000021645	NRXN3
Nsa2	ENSG00000164346	NSA2
Nsd1	ENSG00000165671	NSD1
Nsdhl	ENSG00000147383	NSDHL
Nsf	ENSG00000073969	NSF
Nsfl1c	ENSG00000088833	NSFL1C
Nsg1	ENSG00000168824	NSG1
Nsg2	ENSG00000170091	NSG2
Nsl1	ENSG00000117697	NSL1
Nsmaf	ENSG00000035681	NSMAF
Nsmce1	ENSG00000169189	NSMCE1
Nsmce2	ENSG00000156831	NSMCE2
Nsmce4a	ENSG00000107672	NSMCE4A
Nsmf	ENSG00000165802	NSMF
Nsun2	ENSG00000037474	NSUN2
Nsun3	ENSG00000178694	NSUN3
Nsun4	ENSG00000117481	NSUN4
Nsun5	ENSG00000130305	NSUN5
Nsun6	ENSG00000241058	NSUN6
Nsun7	ENSG00000179299	NSUN7
Nt5c	ENSG00000125458	NT5C
Nt5c1a	ENSG00000116981	NT5C1A
Nt5c1b	ENSG00000185013	NT5C1B
Nt5c2	ENSG00000076685	NT5C2
Nt5c3	ENSG00000122643	NT5C3A
Nt5c3b	ENSG00000141698	NT5C3B
Nt5dc1	ENSG00000178425	NT5DC1
Nt5dc2	ENSG00000168268	NT5DC2
Nt5dc3	ENSG00000111696	NT5DC3
Nt5e	ENSG00000135318	NT5E
Nt5m	ENSG00000205309	NT5M
Ntan1	ENSG00000157045	NTAN1
Ntf3	ENSG00000185652	NTF3
Ntf5	ENSG00000225950	NTF4
Nthl1	ENSG00000065057	NTHL1
Ntmt1	ENSG00000148335	NTMT1
Ntn1	ENSG00000065320	NTN1
Ntn3	ENSG00000162068	NTN3
Ntn4	ENSG00000074527	NTN4
Ntn5	ENSG00000142233	NTN5
Ntng1	ENSG00000162631	NTNG1
Ntpcr	ENSG00000135778	NTPCR
Ntrk1	ENSG00000198400	NTRK1
Ntrk2	ENSG00000148053	NTRK2
Ntrk3	ENSG00000140538	NTRK3
Nts	ENSG00000133636	NTS
Ntsr1	ENSG00000101188	NTSR1
Ntsr2	ENSG00000169006	NTSR2
Nuak1	ENSG00000074590	NUAK1
Nuak2	ENSG00000163545	NUAK2
Nubp1	ENSG00000103274	NUBP1
Nubp2	ENSG00000095906	NUBP2
Nubpl	ENSG00000151413	NUBPL
Nucb1	ENSG00000104805	NUCB1
Nucb2	ENSG00000070081	NUCB2
Nucks1	ENSG00000069275	NUCKS1
Nudc	ENSG00000090273	NUDC
Nudcd1	ENSG00000120526	NUDCD1
Nudcd2	ENSG00000170584	NUDCD2
Nudcd3	ENSG00000015676	NUDCD3
Nudt1	ENSG00000106268	NUDT1
Nudt11	ENSG00000196368	NUDT11
Nudt12	ENSG00000112874	NUDT12
Nudt13	ENSG00000166321	NUDT13
Nudt14	ENSG00000183828	NUDT14
Nudt15	ENSG00000136159	NUDT15
Nudt16	ENSG00000198585	NUDT16
Nudt16l1	ENSG00000168101	NUDT16L1
Nudt17	ENSG00000186364	NUDT17
Nudt18	ENSG00000275074	NUDT18
Nudt19	ENSG00000213965	NUDT19
Nudt2	ENSG00000164978	NUDT2
Nudt21	ENSG00000167005	NUDT21
Nudt22	ENSG00000149761	NUDT22
Nudt3	ENSG00000272325	NUDT3
Nudt4	ENSG00000173598	NUDT4
Nudt5	ENSG00000165609	NUDT5
Nudt6	ENSG00000170917	NUDT6
Nudt7	ENSG00000140876	NUDT7
Nudt8	ENSG00000167799	NUDT8
Nudt9	ENSG00000170502	NUDT9
Nuf2	ENSG00000143228	NUF2
Nufip1	ENSG00000083635	NUFIP1
Nufip2	ENSG00000108256	NUFIP2
Nuggc	ENSG00000189233	NUGGC
Numa1	ENSG00000137497	NUMA1
Numb	ENSG00000133961	NUMB
Numbl	ENSG00000105245	NUMBL
Nup107	ENSG00000111581	NUP107
Nup133	ENSG00000069248	NUP133
Nup153	ENSG00000124789	NUP153
Nup155	ENSG00000113569	NUP155
Nup160	ENSG00000030066	NUP160
Nup188	ENSG00000095319	NUP188
Nup205	ENSG00000155561	NUP205
Nup210	ENSG00000132182	NUP210
Nup210l	ENSG00000143552	NUP210L
Nup214	ENSG00000126883	NUP214
Nup35	ENSG00000163002	NUP35
Nup37	ENSG00000075188	NUP37
Nup43	ENSG00000120253	NUP43
Nup50	ENSG00000093000	NUP50
Nup54	ENSG00000138750	NUP54
Nup62	ENSG00000213024	NUP62
Nup62cl	ENSG00000198088	NUP62CL
Nup85	ENSG00000125450	NUP85
Nup88	ENSG00000108559	NUP88
Nup93	ENSG00000102900	NUP93
Nup98	ENSG00000110713	NUP98
Nupl2	ENSG00000136243	NUP42
Nupr1	ENSG00000176046	NUPR1
Nupr1l	ENSG00000185290	NUPR2
Nus1	ENSG00000153989	NUS1
Nusap1	ENSG00000137804	NUSAP1
Nutf2	ENSG00000102898	NUTF2
Nutm1	ENSG00000184507	NUTM1
Nvl	ENSG00000143748	NVL
Nwd1	ENSG00000188039	NWD1
