id	ensembl_gene_id	hgnc_symbol	entrezgene_id	official	Type	num	neg.score	neg.p.value	neg.fdr	neg.rank	neg.goodsgrna	neg.lfc	pos.score	pos.p.value	pos.fdr	pos.rank	pos.goodsgrna	pos.lfc	lfc.zs	lfc.zs.rank	lfc.zs.rank.perc
HS6ST3	ENSG00000185352	HS6ST3	266722	HS6ST3	Tregs	16	0.015273	0.080143	0.91971	1676	7	-0.016162	0.465	0.77517	1	14836	2	-0.016162	-0.108598192548894	8404	0.434016837973245
HSBP1	ENSG00000230989	HSBP1	3281	HSBP1	Tregs	16	0.17127	0.45839	0.999924	8335	6	-0.048742	0.21504	0.52491	1	10122	7	-0.048742	-0.380308505054274	6081	0.314033366045142
HSBP1L1	ENSG00000226742	HSBP1L1	440498	HSBP1L1	Tregs	16	0.2815	0.60724	0.999924	11130	7	-0.07977	0.23904	0.55625	1	10685	5	-0.07977	-0.63907546565639	4315	0.222819069262951
HSCB	ENSG00000100209	HSCB	150274	HSCB	Tregs	16	0.017956	0.091575	0.943703	1855	8	-0.11125	0.34348	0.67786	1	12989	4	-0.11125	-0.90161201070456	2941	0.151851660554723
HSD11B1	ENSG00000117594	HSD11B1	3290	HSD11B1	Tregs	16	0.086782	0.29454	0.999924	5319	8	-0.041968	0.71462	0.91433	1	17463	5	-0.041968	-0.323814777095052	6575	0.33954857703631
HSD11B1L	ENSG00000167733	HSD11B1L	374875	HSD11B1L	Tregs	16	0.2896	0.61725	0.999924	11329	7	-0.024771	0.14823	0.42164	0.997415	8142	6	-0.024771	-0.180395432584462	7809	0.403284954289551
HSD11B2	ENSG00000176387	HSD11B2	3291	HSD11B2	Tregs	16	0.92535	0.9797	0.999924	18859	3	0.11776	0.027202	0.12895	0.970215	2551	8	0.11776	1.00828297600069	16761	0.86565776561128
HSD17B1	ENSG00000108786	HSD17B1	3292	HSD17B1	Tregs	16	0.54453	0.8259	0.999924	15463	3	0.014931	0.34751	0.68123	1	13051	5	0.014931	0.150710854312057	10677	0.551417798667424
HSD17B10	ENSG00000072506	HSD17B10	3028	HSD17B10	Tregs	12	0.1716	0.42739	0.999924	8346	5	-0.095886	0.44188	0.73148	1	14508	4	-0.095886	-0.773479498693121	3529	0.182221992665668
HSD17B11	ENSG00000198189	HSD17B11	51170	HSD17B11	Tregs	16	0.41613	0.73382	0.999924	13632	6	0.066596	0.13411	0.39492	0.997127	7610	7	0.066596	0.58158603220004	14216	0.734207943804556
HSD17B12	ENSG00000149084	HSD17B12	51144	HSD17B12	Tregs	16	0.30504	0.63595	0.999924	11698	5	0.19731	0.023479	0.11451	0.96692	2284	9	0.19731	1.67171315892896	18679	0.9647228965446
HSD17B13	ENSG00000170509	HSD17B13	345275	HSD17B13	Tregs	16	0.48611	0.78992	0.999924	14740	4	0.14409	0.0436	0.18167	0.98086	3557	8	0.14409	1.22786960977192	17653	0.911729766024482
HSD17B14	ENSG00000087076	HSD17B14	51171	HSD17B14	Tregs	16	0.36016	0.68591	0.999924	12671	6	-0.037383	0.3684	0.69857	1	13351	5	-0.037383	-0.285576846375679	6918	0.357264604101028
HSD17B2	ENSG00000086696	HSD17B2	3294	HSD17B2	Tregs	16	0.23963	0.5538	0.999924	10126	6	-0.055804	0.53432	0.82591	1	15794	5	-0.055804	-0.439204092129566	5642	0.291358917411291
HSD17B3	ENSG00000130948	HSD17B3	3293	HSD17B3	Tregs	16	0.22789	0.53801	0.999924	9863	6	0.04841	0.022677	0.11129	0.96692	2221	6	0.04841	0.429918636766558	13049	0.673932131604772
HSD17B4	ENSG00000133835	HSD17B4	3295	HSD17B4	Tregs	16	0.85736	0.96267	0.999924	18480	3	0.037622	0.055332	0.21668	0.985541	4223	7	0.037622	0.339948997377115	12325	0.636537368937555
HSD17B6	ENSG00000025423	HSD17B6	8630	HSD17B6	Tregs	16	0.109	0.34269	0.999924	6174	8	-0.088906	0.20484	0.51126	0.999522	9877	6	-0.088906	-0.715267774282822	3861	0.199369867258923
HSD17B7	ENSG00000132196	HSD17B7	51478	HSD17B7	Tregs	16	0.78831	0.93803	0.999924	17877	4	0.059705	0.19441	0.49714	0.999522	9576	6	0.059705	0.524116548974915	13785	0.711946696968132
HSD17B8	ENSG00000204228	HSD17B8	7923	HSD17B8	Tregs	16	0.024107	0.1159	0.972737	2296	3	-0.0064099	0.40866	0.73143	1	13993	6	-0.0064099	-0.0272677401675643	9096	0.469758793450751
HSD3B1	ENSG00000203857	HSD3B1	3283	HSD3B1	Tregs	16	0.068691	0.25305	0.999924	4602	7	-0.075241	0.44551	0.76028	1	14560	5	-0.075241	-0.601304563098475	4557	0.235318423635143
HSD3B2	ENSG00000203859	HSD3B2	3284	HSD3B2	Tregs	16	0.37235	0.6966	0.999924	12893	4	0.14715	0.020826	0.10368	0.963056	2074	10	0.14715	1.25338936288016	17735	0.915965084448117
HSD3B7	ENSG00000099377	HSD3B7	80270	HSD3B7	Tregs	16	0.00066509	0.005458	0.309907	341	11	-0.28253	0.57519	0.84668	1	16188	5	-0.28253	-2.33005100167821	356	0.0183358297608595
HSDL1	ENSG00000103160	HSDL1	83693	HSDL1	Tregs	16	0.014018	0.07462	0.907687	1573	9	-0.21344	0.7993	0.94384	1	18069	4	-0.21344	-1.75385500747942	816.5	0.042094933112959
HSDL2	ENSG00000119471	HSDL2	84263	HSDL2	Tregs	16	0.39906	0.71941	0.999924	13344	5	0.1423	0.0030625	0.021013	0.895921	446	7	0.1423	1.21294138818246	17606	0.909302205464594
HSF1	ENSG00000185122	HSF1	3297	HSF1	Tregs	16	0.22649	0.53608	0.999924	9828	5	-0.023985	0.74829	0.92761	1	17734	3	-0.023985	-0.173840358746855	7859.5	0.405867465523475
HSF2	ENSG00000025156	HSF2	3298	HSF2	Tregs	16	0.45936	0.76889	0.999924	14317	6	-0.035081	0.010103	0.057794	0.937436	1174	6	-0.035081	-0.266378653024317	7065	0.364857187128764
HSF2BP	ENSG00000160207	HSF2BP	11077	HSF2BP	Tregs	16	0.29475	0.62354	0.999924	11449	4	0.060791	0.18185	0.47983	0.998476	9263	7	0.060791	0.533173559391761	13844	0.714994060224162
HSF4	ENSG00000102878	HSF4	3299	HSF4	Tregs	16	0.013476	0.072221	0.900798	1535	8	-0.11805	0.31469	0.64761	1	12383	5	-0.11805	-0.958322573167316	2713	0.140075409328031
HSF5	ENSG00000176160	HSF5	124535	HSF5	Tregs	16	0.10222	0.32831	0.999924	5908	6	-0.077963	0.53978	0.82902	1	15859	4	-0.077963	-0.624005467660772	4412	0.227829141056764
HSFX1	ENSG00000171116	HSFX1	100506164	HSFX1	Tregs	16	0.1182	0.36175	0.999924	6509	7	-0.047275	0.71077	0.91251	1	17437	2	-0.047275	-0.368074035181794	6180	0.319146738288312
HSFX2	ENSG00000268738	HSFX2	100130086	HSFX2	Tregs	16	0.35463	0.6811	0.999924	12580	5	0.12869	0.035409	0.15588	0.977849	3060	8	0.12869	1.09943686537098	17185	0.887557460874955
HSFY1	ENSG00000172468	HSFY1	86614	HSFY1	Tregs	16	0.79978	0.94204	0.999924	17975	3	0.16833	0.011917	0.065939	0.937436	1348	9	0.16833	1.43002608537445	18223	0.941170394091214
HSFY2	ENSG00000169953	HSFY2	159119	HSFY2	Tregs	16	0.62515	0.8685	0.999924	16398	3	0.22601	0.036172	0.15834	0.977849	3111	9	0.22601	1.91106509167618	18991	0.980837766644285
HSH2D	ENSG00000196684	HSH2D	84941	HSH2D	Tregs	16	0.58304	0.84642	0.999924	15907	4	-0.075493	0.26872	0.59317	1	11394	4	-0.075493	-0.603406189825036	4545	0.234698620939001
HSP90AA1	ENSG00000080824	HSP90AA1	3320	HSP90AA1	Tregs	12	0.2057	0.48218	0.999924	9293	6	-0.13197	0.22782	0.51603	0.999766	10396	2	-0.13197	-1.07441243044402	2283.5	0.117865812716285
HSP90AB1	ENSG00000096384	HSP90AB1	3326	HSP90AB1	Tregs	16	0.84285	0.95737	0.999924	18337	3	0.038272	0.09146	0.30857	0.991978	5994	6	0.038272	0.345369859965467	12359	0.638293476576623
HSP90B1	ENSG00000166598	HSP90B1	7184	HSP90B1	Tregs	12	0.055295	0.1966	0.999924	3947	6	-0.13363	0.58124	0.81846	1	16240	4	-0.13363	-1.08825647951581	2242	0.115748153504468
HSPA12A	ENSG00000165868	HSPA12A	259217	HSPA12A	Tregs	16	0.044018	0.18163	0.999924	3360	5	0.07072	0.010335	0.058876	0.937436	1197	8	0.07072	0.615979320375982	14466	0.747120499974175
HSPA12B	ENSG00000132622	HSPA12B	116835	HSPA12B	Tregs	16	0.73634	0.92017	0.999924	17510	4	0.10406	0.12147	0.37037	0.997127	7131	8	0.10406	0.894027872215435	16178	0.835545684623728
HSPA13	ENSG00000155304	HSPA13	6782	HSPA13	Tregs	16	0.017238	0.088541	0.93936	1812	7	-0.059417	0.37637	0.70521	1	13484	4	-0.059417	-0.469335748332203	5433	0.280564020453489
HSPA14	ENSG00000187522	HSPA14	51182	HSPA14	Tregs	16	0.073681	0.2648	0.999924	4799	8	-0.10675	0.5732	0.84569	1	16171	4	-0.10675	-0.864082962015971	3109.5	0.160528898300708
HSPA1A	ENSG00000204389	HSPA1A	3303	HSPA1A	Tregs	16	0.60707	0.85907	0.999924	16179	5	0.21314	0.022057	0.10875	0.96463	2171	9	0.21314	1.80373201242682	18879	0.975052941480295
HSPA1B	ENSG00000204388	HSPA1B	3304	HSPA1B	Tregs	16	0.48417	0.78841	0.999924	14710	6	0.072955	0.144	0.41369	0.997127	7981	7	0.072955	0.634618747891314	14598	0.753938329631734
HSPA1L	ENSG00000204390	HSPA1L	3305	HSPA1L	Tregs	16	0.3497	0.67679	0.999924	12503	5	0.098487	0.11632	0.3601	0.997127	6940	8	0.098487	0.847550230361767	15921	0.822271576881359
HSPA2	ENSG00000126803	HSPA2	3306	HSPA2	Tregs	16	0.061174	0.23313	0.999924	4222	8	-0.18517	0.2543	0.57543	1	11056	5	-0.18517	-1.51808918382911	1151	0.059397758380249
HSPA4	ENSG00000170606	HSPA4	3308	HSPA4	Tregs	16	0.74484	0.92301	0.999924	17551	4	0.027842	0.46419	0.77453	1	14825	4	0.027842	0.258385864893916	11589	0.598522803574196
HSPA4L	ENSG00000164070	HSPA4L	22824	HSPA4L	Tregs	12	0.59384	0.82422	0.999924	16021	3	0.1251	0.01718	0.080456	0.941725	1794	5	0.1251	1.06949702430608	17055	0.880842931666753
HSPA5	ENSG00000044574	HSPA5	3309	HSPA5	Tregs	16	0.0045248	0.029365	0.698476	812	9	-0.21357	0.30097	0.63179	1	12074	3	-0.21357	-1.75493917999709	811	0.0418366819895667
HSPA6	ENSG00000173110	HSPA6	3310	HSPA6	Tregs	16	0.023908	0.11521	0.972716	2279	7	-0.13352	0.16311	0.44877	0.998476	8662	5	-0.13352	-1.08733910277008	2245	0.115903104178503
HSPA8	ENSG00000109971	HSPA8	3312	HSPA8	Tregs	16	4.1361e-17	2.5568e-07	0.00019	2	14	-0.66855	0.99855	0.99872	1	19288	1	-0.66855	-5.5493761960713	17	0.000826403594855638
HSPA9	ENSG00000113013	HSPA9	3313	HSPA9	Tregs	16	0.0021066	0.015096	0.543411	532	8	-0.098779	0.62242	0.86988	1	16609	4	-0.098779	-0.797606507105585	3413	0.176230566602965
HSPB1	ENSG00000106211	HSPB1	3315	HSPB1	Tregs	16	0.012928	0.069849	0.900396	1489	7	-0.030164	0.040377	0.17164	0.979304	3379	6	-0.030164	-0.225371912490586	7411	0.382728164867517
HSPB11	ENSG00000081870	IFT25	51668	IFT25	Tregs	16	0.37798	0.70145	0.999924	12991	5	0.090071	0.12381	0.37496	0.997127	7231	7	0.090071	0.777362569525509	15517	0.801404886111255
HSPB2	ENSG00000170276	HSPB2	3316	HSPB2	Tregs	16	0.36807	0.69284	0.999924	12822	3	0.22341	0.015735	0.082544	0.941725	1674	9	0.22341	1.88938164132277	18972	0.979856412375394
HSPB3	ENSG00000169271	HSPB3	8988	HSPB3	Tregs	16	0.15558	0.43475	0.999924	7905	6	0.010933	0.10942	0.34615	0.996013	6698	5	0.010933	0.117368379499396	10361	0.535096327669025
HSPB6	ENSG00000004776	HSPB6	126393	HSPB6	Tregs	16	0.20207	0.50256	0.999924	9181	5	0.11913	0.12957	0.38609	0.997127	7441	8	0.11913	1.01970848637922	16827	0.86906668044006
HSPB7	ENSG00000173641	HSPB7	27129	HSPB7	Tregs	16	0.42424	0.74046	0.999924	13768	6	-0.059677	0.35542	0.68781	1	13162	4	-0.059677	-0.471504093367544	5408	0.279272764836527
HSPB8	ENSG00000152137	HSPB8	26353	HSPB8	Tregs	16	0.17355	0.46182	0.999924	8398	5	0.033506	0.50878	0.8077	1	15457	5	0.033506	0.305622427509953	12010	0.620267548163835
HSPB9	ENSG00000260325	HSPB9	94086	HSPB9	Tregs	16	0.0079649	0.046978	0.8114	1115	6	-0.085526	0.44333	0.75859	1	14533	4	-0.085526	-0.687079288823393	4030	0.208098755229585
HSPBAP1	ENSG00000169087	HSPBAP1	79663	HSPBAP1	Tregs	16	0.16168	0.44423	0.999924	8084	7	-0.085088	0.19522	0.49821	0.999522	9599	7	-0.085088	-0.683426461417704	4050	0.209131759723155
HSPBP1	ENSG00000133265	HSPBP1	23640	HSPBP1	Tregs	16	0.04338	0.17965	0.999924	3331	8	-0.11406	0.66279	0.88943	1	17008	5	-0.11406	-0.925046816663434	2857	0.147513041681731
HSPD1	ENSG00000144381	HSPD1	3329	HSPD1	Tregs	16	4.0009e-05	0.00043594	0.058615	143	11	-0.42394	0.21884	0.52994	1	10217	4	-0.42394	-3.50938050724561	82	0.00418366819895667
HSPE1	ENSG00000115541	HSPE1	3336	HSPE1	Tregs	16	0.060699	0.23175	0.999924	4191	9	-0.2255	0.020415	0.10202	0.962258	2046	4	-0.2255	-1.85443285796483	695	0.0358452559268633
HSPE1-MOB4	ENSG00000270757	HSPE1-MOB4	100529241	HSPE1-MOB4	Tregs	16	0.024517	0.11734	0.977574	2310	6	0.12731	0.041773	0.17601	0.98086	3452	9	0.12731	1.08792795710647	17148	0.885646402561851
HSPG2	ENSG00000142798	HSPG2	3339	HSPG2	Tregs	16	0.60292	0.85689	0.999924	16116	5	0.11787	0.0068002	0.041992	0.937436	860	6	0.11787	1.00920035274641	16766	0.865916016734673
HSPH1	ENSG00000120694	HSPH1	10808	HSPH1	Tregs	16	0.038981	0.16566	0.999924	3097	6	0.23609	0.015237	0.080446	0.941725	1635	9	0.23609	1.99513016073862	19045	0.983626878776923
HTATIP2	ENSG00000109854	HTATIP2	10553	HTATIP2	Tregs	16	0.47763	0.78326	0.999924	14612	4	0.0512	0.13625	0.39901	0.997127	7689	6	0.0512	0.453186646953482	13232	0.683384122720934
HTATSF1	ENSG00000102241	HTATSF1	27336	HTATSF1	Tregs	16	3.7627e-05	0.00041292	0.056702	140	9	-0.34635	0.6372	0.877	1	16753	4	-0.34635	-2.86229630996837	179	0.00919373999276897
HTN1	ENSG00000126550	HTN1	3346	HTN1	Tregs	16	0.2408	0.55525	0.999924	10161	6	-0.024626	0.33681	0.67213	1	12882	6	-0.024626	-0.17918616323783	7818	0.403749806311657
HTN3	ENSG00000205649	HTN3	3347	HTN3	Tregs	16	0.021446	0.10608	0.957979	2130	4	0.26652	0.019846	0.099696	0.958017	2008	9	0.26652	2.24890992775945	19185	0.99085791023191
HTR1A	ENSG00000178394	HTR1A	3350	HTR1A	Tregs	16	0.31411	0.6449	0.999924	11878	6	0.071697	0.23927	0.55655	1	10696	7	0.071697	0.624127293835704	14525	0.750167863230205
HTR1B	ENSG00000135312	HTR1B	3351	HTR1B	Tregs	16	0.014733	0.077821	0.913052	1633	10	-0.24697	0.5264	0.82032	1	15676	4	-0.24697	-2.03348811915239	528	0.0272196684055576
HTR1D	ENSG00000179546	HTR1D	3352	HTR1D	Tregs	16	0.18279	0.4751	0.999924	8661	5	0.035562	0.0051994	0.033215	0.935623	677	7	0.035562	0.322769032866339	12164	0.62822168276432
HTR1E	ENSG00000168830	HTR1E	3354	HTR1E	Tregs	16	0.82111	0.94963	0.999924	18141	2	0.097923	0.21979	0.53122	1	10237	6	0.097923	0.842846589592797	15899	0.821135271938433
HTR1F	ENSG00000179097	HTR1F	3355	HTR1F	Tregs	12	0.12879	0.35372	0.999924	6921	6	-0.1194	0.13339	0.36512	0.997127	7578	4	-0.1194	-0.969581287773892	2670	0.137854449666856
HTR2A	ENSG00000102468	HTR2A	3356	HTR2A	Tregs	16	0.037049	0.15938	0.999924	2984	6	0.010918	0.57842	0.84828	1	16213	5	0.010918	0.117243282670434	10359	0.534993027219668
HTR2B	ENSG00000135914	HTR2B	3357	HTR2B	Tregs	16	0.34595	0.6735	0.999924	12426	4	-0.012468	0.093585	0.31313	0.991978	6086	4	-0.012468	-0.0777910134698615	8681	0.448323950209183
HTR2C	ENSG00000147246	HTR2C	3358	HTR2C	Tregs	16	0.053662	0.21101	0.999924	3857	6	-0.03416	0.15022	0.42537	0.997838	8214	5	-0.03416	-0.258697707726053	7123	0.367852900160116
HTR3A	ENSG00000166736	HTR3A	3359	HTR3A	Tregs	16	0.076841	0.27199	0.999924	4921	7	-0.0075548	0.19699	0.50064	0.999522	9647	7	-0.0075548	-0.0368159641328009	9014	0.465523475027116
HTR3B	ENSG00000149305	HTR3B	9177	HTR3B	Tregs	16	0.74072	0.9216	0.999924	17532	4	0.31114	0.0013219	0.010263	0.853632	218	11	0.31114	2.6210312949783	19277	0.995609730902329
HTR3C	ENSG00000178084	HTR3C	170572	HTR3C	Tregs	16	0.43972	0.75313	0.999924	14022	4	-0.014131	0.52854	0.82181	1	15712	5	-0.014131	-0.0916600819074443	8573	0.442745725943908
HTR3D	ENSG00000186090	HTR3D	200909	HTR3D	Tregs	16	0.34587	0.67345	0.999924	12423	5	0.026131	0.73569	0.9238	1	17653	4	0.026131	0.244116486603655	11471.5	0.592428077062135
HTR3E	ENSG00000186038	HTR3E	285242	HTR3E	Tregs	16	0.060341	0.23069	0.999924	4172	4	0.066811	0.40346	0.7272	1	13915	6	0.066811	0.583379086748494	14227	0.734776096276019
HTR4	ENSG00000164270	HTR4	3360	HTR4	Tregs	16	0.10501	0.3342	0.999924	6011	5	0.25353	0.0023613	0.016845	0.880883	368	9	0.25353	2.14057607387839	19130.5	0.988017147874593
HTR5A	ENSG00000157219	HTR5A	3361	HTR5A	Tregs	12	0.58571	0.81897	0.999924	15939	3	0.046927	0.1732	0.43168	0.997838	8983	5	0.046927	0.417550730276518	12942	0.668405557564175
HTR6	ENSG00000158748	HTR6	3362	HTR6	Tregs	16	0.51092	0.80781	0.999924	15083	5	-0.018473	0.341	0.67575	1	12946	4	-0.018473	-0.127871443997633	8234	0.425236299777904
HTR7	ENSG00000148680	HTR7	3363	HTR7	Tregs	16	0.065679	0.24593	0.999924	4472	8	-0.1306	0.21906	0.53023	1	10219	6	-0.1306	-1.06298692006549	2328	0.120190072826817
HTRA1	ENSG00000166033	HTRA1	5654	HTRA1	Tregs	16	0.82832	0.95221	0.999924	18201	4	0.10418	0.038409	0.16544	0.977849	3259	8	0.10418	0.89502864684713	16182	0.835752285522442
HTRA2	ENSG00000115317	HTRA2	27429	HTRA2	Tregs	16	0.43048	0.74562	0.999924	13874	5	0.065143	0.22489	0.53786	1	10328	6	0.065143	0.569468319367924	14135	0.730024275605599
HTRA3	ENSG00000170801	HTRA3	94031	HTRA3	Tregs	16	0.25254	0.57061	0.999924	10456	3	0.12372	0.061141	0.23348	0.98702	4556	9	0.12372	1.05798811604158	17002.5	0.878105469758793
HTRA4	ENSG00000169495	HTRA4	203100	HTRA4	Tregs	16	0.53583	0.82124	0.999924	15353	5	0.072208	0.036935	0.16074	0.977849	3161	8	0.072208	0.628388925809008	14548	0.75135581839781
HTT	ENSG00000197386	HTT	3064	HTT	Tregs	16	0.0040153	0.026481	0.666746	763	8	-0.12465	0.086309	0.29735	0.9896	5800	4	-0.12465	-1.01336517791058	2507	0.129435463044264
HUNK	ENSG00000142149	HUNK	30811	HUNK	Tregs	16	0.29525	0.62419	0.999924	11462	5	-0.047197	0.5034	0.80375	1	15377	6	-0.047197	-0.367423531671192	6186	0.319456639636382
HUS1	ENSG00000136273	HUS1	3364	HUS1	Tregs	16	0.10041	0.3244	0.999924	5836	6	-0.063961	0.19812	0.50221	0.999522	9678	4	-0.063961	-0.50723174771908	5164	0.266670110014979
HUS1B	ENSG00000188996	HUS1B	135458	HUS1B	Tregs	16	0.96292	0.98961	0.999924	19097	1	0.03029	0.0035114	0.023651	0.903207	504	6	0.03029	0.278801667380508	11759	0.607303341769537
HUWE1	ENSG00000086758	HUWE1	10075	HUWE1	Tregs	16	7.3553e-07	9.4602e-06	0.003158	56	9	-0.19568	0.019857	0.09975	0.958017	2010	5	-0.19568	-1.60574036198845	998	0.0514952740044419
HVCN1	ENSG00000122986	HVCN1	84329	HVCN1	Tregs	16	0.08093	0.28134	0.999924	5080	5	0.022455	0.0032769	0.022279	0.895921	470	7	0.022455	0.213459423719377	11221	0.579515520892516
HYAL1	ENSG00000114378	HYAL1	3373	HYAL1	Tregs	16	0.07643	0.27108	0.999924	4904	6	-0.0597	0.61215	0.86488	1	16526	3	-0.0597	-0.471695908505286	5407	0.279221114611849
HYAL2	ENSG00000068001	HYAL2	8692	HYAL2	Tregs	16	0.7904	0.93874	0.999924	17894	4	0.077805	0.12758	0.38229	0.997127	7369	7	0.077805	0.675066722589015	14851	0.767005836475389
HYAL3	ENSG00000186792	HYAL3	8372	HYAL3	Tregs	16	0.13009	0.38551	0.999924	6953	7	-0.07483	0.25464	0.57585	1	11064	5	-0.07483	-0.597876909984917	4585	0.23676462992614
HYAL4	ENSG00000106302	HYAL4	23553	HYAL4	Tregs	16	0.41167	0.73018	0.999924	13554	4	0.056554	0.26665	0.59071	1	11351	6	0.056554	0.497837875104305	13591	0.701926553380507
HYDIN	ENSG00000157423	HYDIN	54768	HYDIN	Tregs	16	0.12479	0.37506	0.999924	6775	4	0.043447	0.039808	0.16989	0.979304	3345	8	0.043447	0.388528265957343	12694.5	0.655596301843913
HYI	ENSG00000178922	HYI	81888	HYI	Tregs	16	0.10878	0.34223	0.999924	6165	8	-0.071498	0.095946	0.31808	0.991978	6183	5	-0.071498	-0.570088734378167	4753	0.245441867672124
HYKK	ENSG00000188266	HYKK	123688	HYKK	Tregs	16	0.43689	0.75085	0.999924	13975	6	0.041868	0.24392	0.56237	1	10802	5	0.041868	0.375359739761948	12592.5	0.650327978926708
HYLS1	ENSG00000198331	HYLS1	219844	HYLS1	Tregs	16	0.60282	0.85683	0.999924	16115	4	0.044395	0.37209	0.70166	1	13414	5	0.044395	0.396434385547739	12772	0.659625019368834
HYOU1	ENSG00000149428	HYOU1	10525	HYOU1	Tregs	16	2.5151e-05	0.00029531	0.044479	127	9	-0.23033	0.78648	0.93977	1	17988	4	-0.23033	-1.89471403689058	655	0.0337792469397242
HYPK	ENSG00000242028	HYPK	25764	HYPK	Tregs	16	0.037736	0.16171	0.999924	3024	9	-0.22669	0.26493	0.58859	1	11306	3	-0.22669	-1.86435720639581	680	0.0350705025566861
HYPM	ENSG00000187516	H2AP	25763	H2AP	Tregs	16	0.02651	0.12417	0.988991	2419	8	-0.10899	0.63115	0.87403	1	16695	5	-0.10899	-0.882764088474291	3019	0.155880378079645
IAH1	ENSG00000134330	IAH1	285148	IAH1	Tregs	16	0.10872	0.34212	0.999924	6161	4	0.052343	0.15062	0.4261	0.997838	8230	6	0.052343	0.462719025320384	13305	0.687154589122463
IAPP	ENSG00000121351	IAPP	3375	IAPP	Tregs	16	0.59022	0.85021	0.999924	15986	1	0.076701	0.058347	0.22549	0.985541	4404	8	0.076701	0.665859595977414	14788.5	0.763751872320645
IARS	ENSG00000196305	IARS1	3376	IARS1	Tregs	12	1.1239e-05	0.00010508	0.021417	98	9	-0.50947	0.99484	0.99485	1	19250	1	-0.50947	-4.22268262598671	43	0.00216930943649605
IARS2	ENSG00000067704	IARS2	55699	IARS2	Tregs	16	0.0033016	0.022258	0.624587	688	6	0.002926	0.2732	0.59863	1	11519	6	0.002926	0.0505916921995007	9802	0.506223852073757
IBA57	ENSG00000181873	IBA57	200205	IBA57	Tregs	16	0.088114	0.29749	0.999924	5365	5	-0.012057	0.15936	0.44204	0.998225	8533	3	-0.012057	-0.0743633603563038	8710	0.449821806724859
IBSP	ENSG00000029559	IBSP	3381	IBSP	Tregs	16	0.4831	0.78759	0.999924	14701	5	0.073755	0.20434	0.51059	0.999522	9861	7	0.073755	0.641290578769285	14635	0.755849387944838
IBTK	ENSG00000005700	IBTK	25998	IBTK	Tregs	16	0.24525	0.56114	0.999924	10269	4	0.016285	0.29115	0.62019	1	11868	5	0.016285	0.162002928073024	10785	0.5569960229327
ICA1	ENSG00000003147	ICA1	3382	ICA1	Tregs	12	0.038411	0.14971	0.999924	3058	7	-0.24354	0.016893	0.079328	0.941725	1771	5	-0.24354	-2.00488264426308	548	0.0282526728991271
ICA1L	ENSG00000163596	ICA1L	130026	ICA1L	Tregs	16	0.0061243	0.038242	0.761527	963	6	-0.019481	0.67051	0.89315	1	17067	5	-0.019481	-0.136277950903877	8167	0.421775734724446
ICAM1	ENSG00000090339	ICAM1	3383	ICAM1	Tregs	16	0.2274	0.53734	0.999924	9853	6	-0.061261	0.156	0.43595	0.998225	8414	5	-0.061261	-0.484714318505927	5329	0.275192397086927
ICAM2	ENSG00000108622	ICAM2	3384	ICAM2	Tregs	16	0.38919	0.7111	0.999924	13157	5	0.032382	0.2604	0.58296	1	11210	4	0.032382	0.296248505126403	11928	0.616032229740199
ICAM3	ENSG00000076662	ICAM3	3385	ICAM3	Tregs	16	0.3794	0.7027	0.999924	13005	6	0.0069137	0.079276	0.2819	0.9896	5498	7	0.0069137	0.0838482671896083	10073	0.520221062961624
ICAM4	ENSG00000105371	ICAM4	3386	ICAM4	Tregs	16	0.079484	0.27806	0.999924	5024	5	0.057123	0.16572	0.45347	0.998476	8732	8	0.057123	0.502583214816262	13624	0.703631010794897
ICAM5	ENSG00000105376	ICAM5	7087	ICAM5	Tregs	16	0.01565	0.081767	0.92437	1699	8	-0.13298	0.054675	0.2147	0.985541	4190	6	-0.13298	-1.08283561692745	2259	0.116626207324002
ICE1	ENSG00000164151	ICE1	23379	ICE1	Tregs	16	0.16492	0.44901	0.999924	8176	7	-0.11876	0.3762	0.70507	1	13482	4	-0.11876	-0.964243823071515	2692.5	0.138990754609783
ICE2	ENSG00000128915	ICE2	79664	ICE2	Tregs	16	0.11498	0.35515	0.999924	6390	7	-0.13991	0.0085875	0.050815	0.937436	1026	6	-0.13991	-1.14063035190788	2083	0.10753576778059
ICK	ENSG00000112144	CILK1	22858	CILK1	Tregs	16	0.17333	0.46149	0.999924	8390	6	-0.05895	0.01942	0.09797	0.951425	1981	5	-0.05895	-0.465441067057188	5457	0.281803625845772
ICMT	ENSG00000116237	ICMT	23463	ICMT	Tregs	16	0.018205	0.092589	0.943703	1879	9	-0.24463	0.17435	0.46877	0.998476	9027	3	-0.24463	-2.01397301383432	541	0.0278911213263778
ICOS	ENSG00000163600	ICOS	29851	ICOS	Tregs	16	0.25134	0.56902	0.999924	10422	4	0.027377	0.046042	0.18902	0.98086	3715	7	0.027377	0.254507863196095	11554	0.596715045710449
ICOSLG	ENSG00000160223	ICOSLG	23308	ICOSLG	Tregs	16	0.82275	0.9502	0.999924	18156	4	-0.026979	0.11455	0.35661	0.997127	6879	7	-0.026979	-0.198809685807663	7633	0.394194514746139
ICT1	ENSG00000167862	MRPL58	3396	MRPL58	Tregs	16	0.11767	0.36064	0.999924	6491	6	0.18424	0.024784	0.11967	0.968691	2381	9	0.18424	1.56271212196011	18508	0.95589070812458
