id	ensembl_gene_id	hgnc_symbol	entrezgene_id	official	Type	num	neg.score	neg.p.value	neg.fdr	neg.rank	neg.goodsgrna	neg.lfc	pos.score	pos.p.value	pos.fdr	pos.rank	pos.goodsgrna	pos.lfc	lfc.zs	lfc.zs.rank	lfc.zs.rank.perc
MBOAT7	ENSG00000125505	MBOAT7	79143	MBOAT7	Stim	16	0.90883	0.97412	1	18655	3	0.037754	0.55347	0.83385	1	15761	5	0.037754	0.338136025396302	12244	0.632353700738598
MBP	ENSG00000197971	MBP	4155	MBP	Stim	16	0.31148	0.63566	1	11387	5	0.20287	0.0021743	0.015641	0.748148	403	10	0.20287	1.72195895620836	18893	0.975776044625794
MBTD1	ENSG00000011258	MBTD1	54799	MBTD1	Stim	16	0.075037	0.26439	1	4585	7	0.049792	0.19097	0.49028	1	9407	7	0.049792	0.439025463373939	13148.5	0.679045503847942
MBTPS1	ENSG00000140943	MBTPS1	8720	MBTPS1	Stim	16	0.00082085	0.0066244	0.258073	493	7	-0.025251	0.10425	0.33432	0.98516	6536	5	-0.025251	-0.18990343629011	7291	0.3765301379061
MBTPS2	ENSG00000012174	MBTPS2	51360	MBTPS2	Stim	16	0.0011389	0.0088082	0.309164	546	9	-0.24752	0.49341	0.79605	1	14995	2	-0.24752	-2.0527207223718	545	0.0280977222250917
MC1R	ENSG00000258839	MC1R	4157	MC1R	Stim	16	0.0039817	0.026199	0.569329	890	10	-0.15371	0.95047	0.98724	1	18877	3	-0.15371	-1.26650721708171	1579	0.0815040545426373
MC2R	ENSG00000185231	MC2R	4158	MC2R	Stim	16	0.88243	0.96711	1	18446	2	0.18369	0.019425	0.097863	0.914776	2064	10	0.18369	1.56121303326343	18696	0.965600950364134
MC3R	ENSG00000124089	MC3R	4159	MC3R	Stim	16	0.36262	0.68353	1	12295	6	-0.10691	0.10699	0.34011	0.98516	6650	3	-0.10691	-0.874280460365194	2754	0.142193068539848
MC4R	ENSG00000166603	MC4R	4160	MC4R	Stim	16	0.58219	0.84253	1	15567	4	0.059373	0.18093	0.47627	1	9130	7	0.059373	0.519322996623959	13860	0.715820463819018
MC5R	ENSG00000176136	MC5R	4161	MC5R	Stim	16	0.85361	0.96018	1	18250	3	0.14961	0.0061112	0.038275	0.827329	890	10	0.14961	1.2755914976032	18028	0.931098600278911
MCAM	ENSG00000076706	MCAM	4162	MCAM	Stim	16	0.63506	0.8718	1	16210	5	0.014901	0.0032689	0.022151	0.770129	554	6	0.014901	0.146607006780009	10489	0.54170755642787
MCAT	ENSG00000100294	MCAT	27349	MCAT	Stim	16	0.58661	0.84502	1	15618	3	0.10443	0.20225	0.50588	1	9708	7	0.10443	0.896941820926866	16472.5	0.8507308506792
MCC	ENSG00000171444	MCC	4163	MCC	Stim	16	0.016976	0.087266	0.924748	1814	9	-0.16039	0.71228	0.91306	1	17236	3	-0.16039	-1.32249171996347	1448.5	0.0747378751097567
MCCC1	ENSG00000078070	MCCC1	56922	MCCC1	Stim	16	0.74736	0.92085	1	17310	4	0.073171	0.49757	0.79914	1	15043	6	0.073171	0.634962842546491	14822	0.765507979959713
MCCC2	ENSG00000131844	MCCC2	64087	MCCC2	Stim	16	0.21047	0.51094	1	9028	4	0.16675	0.017389	0.089403	0.906158	1895	10	0.16675	1.41924035679382	18452	0.952998295542586
MCCD1	ENSG00000204511	MCCD1	401250	MCCD1	Stim	16	0.12111	0.36655	1	6355	2	0.078613	0.41068	0.73162	1	13830	6	0.078613	0.680571774385194	15162	0.783069056350395
MCEE	ENSG00000124370	MCEE	84693	MCEE	Stim	16	0.30363	0.62824	1	11232	6	-0.043813	0.054032	0.21252	0.971833	4195	6	-0.043813	-0.345469954627117	5984	0.30902329425133
MCEMP1	ENSG00000183019	MCEMP1	199675	MCEMP1	Stim	16	0.0063598	0.038638	0.688228	1079	9	-0.17038	0.16378	0.44986	1	8653	3	-0.17038	-1.40621704687796	1273	0.0656990857910232
MCF2	ENSG00000101977	MCF2	4168	MCF2	Stim	16	0.037121	0.15847	1	2879	6	0.057507	0.030996	0.14077	0.938166	2885	7	0.057507	0.503684211836929	13744	0.709829037756314
MCF2L	ENSG00000126217	MCF2L	23263	MCF2L	Stim	16	0.13083	0.38627	1	6719	4	0.19277	0.040876	0.17265	0.963155	3459	9	0.19277	1.63731172879732	18798	0.970869273281339
MCF2L2	ENSG00000053524	MCF2L2	23101	MCF2L2	Stim	16	0.050974	0.2024	1	3611	9	-0.16982	0.72413	0.91869	1	17361	4	-0.16982	-1.40152373525913	1281	0.066112287588451
MCFD2	ENSG00000180398	MCFD2	90411	MCFD2	Stim	16	0.88268	0.96718	1	18450	3	0.051949	0.10281	0.33141	0.98516	6475	7	0.051949	0.45710309402004	13323.5	0.688084293166675
MCHR1	ENSG00000128285	MCHR1	2847	MCHR1	Stim	16	0.66105	0.88604	1	16542	2	0.028519	0.18273	0.47876	1	9180	7	0.028519	0.260738288253631	11557	0.596869996384484
MCHR2	ENSG00000152034	MCHR2	84539	MCHR2	Stim	16	0.04889	0.19597	1	3512	7	0.017498	0.17265	0.46456	1	8890	6	0.017498	0.168372239412333	10717	0.553483807654563
MCIDAS	ENSG00000234602	MCIDAS	345643	MCIDAS	Stim	16	0.060432	0.22897	1	4013	8	-0.029204	0.28211	0.60883	1	11591	7	-0.029204	-0.223033187770887	6993	0.361138370951914
MCL1	ENSG00000143384	MCL1	4170	MCL1	Stim	12	0.931	0.96925	1	18812	2	0.04265	0.2353	0.52262	1	10519	4	0.04265	0.379168978406645	12596	0.650534579825422
MCM10	ENSG00000065328	MCM10	55388	MCM10	Stim	16	0.38235	0.70143	1	12661	5	0.035838	0.097401	0.31994	0.984875	6262	7	0.035838	0.322078194929019	12098	0.624812767935541
MCM2	ENSG00000073111	MCM2	4171	MCM2	Stim	16	0.20415	0.5018	1	8853	6	-0.017399	0.35809	0.68782	1	13030	5	-0.017399	-0.124096502663228	7907	0.408346676308042
MCM3	ENSG00000112118	MCM3	4172	MCM3	Stim	16	0.027886	0.12735	1	2430	9	-0.19631	0.72978	0.92046	1	17404	3	-0.19631	-1.623534136657	937	0.0483446102990548
MCM3AP	ENSG00000160294	MCM3AP	8888	MCM3AP	Stim	16	0.050495	0.20094	1	3578	9	-0.16679	0.20526	0.51001	1	9776	6	-0.16679	-1.37612956703581	1331	0.0686947988223749
MCM4	ENSG00000104738	MCM4	4173	MCM4	Stim	16	0.2567	0.57455	1	10199	5	0.15772	0.061252	0.2336	0.971833	4616	9	0.15772	1.34356070694018	18261	0.943133102628996
MCM5	ENSG00000100297	MCM5	4174	MCM5	Stim	16	0.00032773	0.0028756	0.141315	394	12	-0.22566	0.86845	0.96681	1	18393	1	-0.22566	-1.86951395096533	673	0.0347089509839368
MCM6	ENSG00000076003	MCM6	4175	MCM6	Stim	16	0.013616	0.072512	0.882611	1580	9	-0.17795	0.11552	0.35762	0.989973	6952	5	-0.17795	-1.46966056286821	1172	0.060482413098497
MCM7	ENSG00000166508	MCM7	4176	MCM7	Stim	16	0.002248	0.015776	0.432706	700	8	-0.11393	0.23273	0.54668	1	10448	3	-0.11393	-0.933114473872672	2523	0.13026186663912
MCM8	ENSG00000125885	MCM8	84515	MCM8	Stim	16	0.034834	0.15089	1	2757	9	-0.13331	0.55267	0.83347	1	15753	5	-0.13331	-1.09553657953861	2013	0.103920252053096
MCM9	ENSG00000111877	MCM9	254394	MCM9	Stim	16	0.054293	0.21251	1	3771	8	-0.11212	0.71885	0.91625	1	17304	2	-0.11212	-0.917945020247524	2579	0.133154279221115
MCMBP	ENSG00000197771	MCMBP	79892	MCMBP	Stim	16	5.4861e-05	0.00057247	0.043985	250	13	-0.25084	0.84497	0.95859	1	18227	2	-0.25084	-2.08054535554058	531	0.027374619079593
MCMDC2	ENSG00000178460	MCMDC2	157777	MCMDC2	Stim	16	0.35639	0.67777	1	12177	3	-0.044885	0.19802	0.50007	1	9604	6	-0.044885	-0.354454294011735	5901	0.304736325603016
MCOLN1	ENSG00000090674	MCOLN1	57192	MCOLN1	Stim	16	0.026228	0.12143	1	2337	8	-0.15023	0.083958	0.29074	0.979868	5725	6	-0.15023	-1.23734163773612	1643	0.0848096689220598
MCOLN2	ENSG00000153898	MCOLN2	255231	MCOLN2	Stim	16	0.13204	0.3887	1	6760	4	0.16759	0.0017203	0.012829	0.732496	337	8	0.16759	1.42628032422206	18462	0.95351479778937
MCOLN3	ENSG00000055732	MCOLN3	55283	MCOLN3	Stim	16	0.15822	0.43307	1	7590	5	0.0018673	0.07946	0.28072	0.975211	5551	7	0.0018673	0.0373726931258196	9411	0.486028614224472
MCPH1	ENSG00000147316	MCPH1	79648	MCPH1	Stim	16	0.53038	0.81304	1	14935	4	0.079953	0.065437	0.2454	0.971833	4839	7	0.079953	0.691802198615966	15261	0.788182428593564
MCRS1	ENSG00000187778	MCRS1	10445	MCRS1	Stim	16	0.36632	0.6869	1	12363	4	-0.00095767	0.40911	0.73035	1	13805	2	-0.00095767	0.0136968636189509	9211	0.475698569288776
MCTP1	ENSG00000175471	MCTP1	79772	MCTP1	Stim	12	0.19083	0.45858	1	8493	5	-0.077077	0.10892	0.32019	0.984875	6723	2	-0.077077	-0.624252664785626	4040	0.20861525747637
MCTP2	ENSG00000140563	MCTP2	55784	MCTP2	Stim	16	0.26698	0.58808	1	10449	7	0.027598	0.12803	0.38246	0.992359	7422	6	0.027598	0.253019466823376	11493	0.593564382005062
MCTS1	ENSG00000232119	MCTS1	28985	MCTS1	Stim	16	0.39196	0.71002	1	12845	4	0.072218	0.10462	0.33511	0.98516	6548	7	0.072218	0.626975831880875	14756	0.762099065130933
MCU	ENSG00000156026	MCU	90550	MCU	Stim	16	0.66146	0.88626	1	16544	2	0.13034	0.015665	0.082068	0.899484	1749	8	0.13034	1.11409129243381	17469	0.902226124683642
MCUR1	ENSG00000050393	MCUR1	63933	MCUR1	Stim	16	0.65975	0.88533	1	16522	4	0.19312	0.028048	0.13099	0.937696	2695	9	0.19312	1.64024504855908	18804	0.97117917462941
MDC1	ENSG00000137337	MDC1	9656	MDC1	Stim	16	0.24125	0.55386	1	9796	5	-0.016334	0.30342	0.63431	1	12050	5	-0.016334	-0.115170829673845	8008	0.413563349000568
MDFI	ENSG00000112559	MDFI	4188	MDFI	Stim	16	0.98467	0.99438	1	19188	2	0.044286	0.019157	0.09675	0.914477	2037	6	0.044286	0.392880153064513	12730	0.657455709932338
MDFIC	ENSG00000135272	MDFIC	29969	MDFIC	Stim	16	0.040964	0.17105	1	3088	8	-0.094254	0.094201	0.31314	0.984716	6135	5	-0.094254	-0.768211617779634	3262	0.168431382676515
MDGA1	ENSG00000112139	MDGA1	266727	MDGA1	Stim	16	0.14484	0.41203	1	7180	5	0.028871	0.19275	0.49279	1	9454	6	0.028871	0.26368836984261	11586	0.59836785290016
MDGA2	ENSG00000139915	MDGA2	161357	MDGA2	Stim	16	0.042076	0.17462	1	3155	7	-0.11307	0.64409	0.87954	1	16632	4	-0.11307	-0.925906888172325	2548	0.131553122256082
MDH1	ENSG00000014641	MDH1	4190	MDH1	Stim	16	0.88906	0.96883	1	18490	3	0.055938	0.44863	0.76174	1	14339	6	0.055938	0.4905345583906	13625	0.703682661019575
MDH1B	ENSG00000138400	MDH1B	130752	MDH1B	Stim	16	0.41539	0.73072	1	13236	6	-0.028635	0.028682	0.13312	0.938166	2737	6	-0.028635	-0.218264447929612	7035	0.36330768038841
MDH2	ENSG00000146701	MDH2	4191	MDH2	Stim	16	0.083186	0.28343	1	4898	5	0.0090997	0.51406	0.81137	1	15305	3	0.0090997	0.0979868126830103	9993	0.516089044987346
MDK	ENSG00000110492	MDK	4192	MDK	Stim	16	0.26088	0.58005	1	10299	6	-0.0074115	0.41261	0.73325	1	13857	6	-0.0074115	-0.0403921280327532	8723	0.450493259645679
MDM1	ENSG00000111554	MDM1	56890	MDM1	Stim	12	0.70601	0.87871	1	16989	3	0.12817	0.11558	0.33235	0.98516	6955	6	0.12817	1.09590470991084	17404	0.898868860079541
MDM2	ENSG00000135679	MDM2	4193	MDM2	Stim	16	0.50435	0.79803	1	14622	5	0.057244	0.186	0.48333	1	9268	6	0.057244	0.5014800315588	13723	0.708744383038066
MDM4	ENSG00000198625	MDM4	4194	MDM4	Stim	16	0.48152	0.78467	1	14353	4	0.073555	0.021958	0.10828	0.929849	2244	5	0.073555	0.638181113370832	14848	0.766850885801353
MDN1	ENSG00000112159	MDN1	23195	MDN1	Stim	12	0.00042938	0.0031963	0.152805	412	9	-0.33005	0.36281	0.65665	1	13105	2	-0.33005	-2.74439752219689	255	0.0131191570683332
MDP1	ENSG00000213920	MDP1	145553	MDP1	Stim	12	0.81281	0.92834	1	17878	3	0.15861	0.032081	0.13255	0.937854	2950	7	0.15861	1.35101972004868	18278	0.944011156448531
ME1	ENSG00000065833	ME1	4199	ME1	Stim	16	0.34542	0.66774	1	11992	3	-0.0037467	0.026147	0.12445	0.93722	2546	6	-0.0037467	-0.00967775585295221	8992	0.46438717008419
ME2	ENSG00000082212	ME2	4200	ME2	Stim	16	0.6694	0.89055	1	16637	3	0.091996	0.13539	0.39682	0.996433	7693	7	0.091996	0.792733541161628	15869	0.819585765198079
ME3	ENSG00000151376	ME3	10873	ME3	Stim	16	0.067425	0.24608	1	4285	6	-0.10711	0.55414	0.83421	1	15770	5	-0.10711	-0.875956643086205	2743	0.141624916068385
MEA1	ENSG00000124733	MEA1	4201	MEA1	Stim	16	0.0030296	0.020509	0.492062	802	11	-0.24888	0.17888	0.4734	1	9069	3	-0.24888	-2.06411876487468	537	0.0276845204276639
MEAF6	ENSG00000163875	MEAF6	64769	MEAF6	Stim	16	0.12912	0.38279	1	6651	7	-0.10584	0.26377	0.58625	1	11205	6	-0.10584	-0.865312882807787	2793	0.144207427302309
MECOM	ENSG00000085276	MECOM	2122	MECOM	Stim	16	0.17839	0.46392	1	8133	5	0.036794	0.2529	0.57264	1	10937	7	0.036794	0.330090348335451	12177	0.62889313568514
MECP2	ENSG00000169057	MECP2	4204	MECP2	Stim	16	0.32491	0.64841	1	11624	5	0.097047	0.48038	0.78617	1	14817	6	0.097047	0.835065535780754	16103	0.831671917772842
MECR	ENSG00000116353	MECR	51102	MECR	Stim	16	0.5958	0.85017	1	15736	5	0.022215	0.69819	0.9062	1	17115	5	0.022215	0.207905008887372	11084	0.572439440111564
MED1	ENSG00000125686	MED1	5469	MED1	Stim	16	0.1651	0.4437	1	7766	7	-0.038216	0.35434	0.68466	1	12974	4	-0.038216	-0.298561981179632	6388	0.329889985021435
MED10	ENSG00000133398	MED10	84246	MED10	Stim	16	0.0047051	0.030344	0.60946	961	7	-0.022748	0.63334	0.87416	1	16523	4	-0.022748	-0.16892600953666	7498	0.387221734414545
MED11	ENSG00000161920	MED11	400569	MED11	Stim	12	0.00071758	0.0051655	0.218111	474	7	-0.39729	0.79926	0.92397	1	17891	1	-0.39729	-3.3079301530007	159	0.00816073549919942
MED12	ENSG00000184634	MED12	9968	MED12	Stim	12	0.00039704	0.0029795	0.144945	407	9	-0.25903	0.99162	0.9922	1	19174	1	-0.25903	-2.14918503796597	498.5	0.0256701616652032
MED12L	ENSG00000144893	MED12L	116931	MED12L	Stim	16	0.050719	0.20164	1	3591	7	-0.05043	0.25904	0.58035	1	11089	7	-0.05043	-0.400926459951758	5532	0.285677392696658
MED13	ENSG00000108510	MED13	9969	MED13	Stim	16	0.64399	0.87675	1	16321	2	0.29063	0.0076218	0.045866	0.839227	1047	10	0.29063	2.45746793418788	19275	0.995506430452972
MED13L	ENSG00000123066	MED13L	23389	MED13L	Stim	16	0.27715	0.60112	1	10723	6	0.092597	0.02422	0.1174	0.93722	2411	7	0.092597	0.797770470238265	15902	0.821290222612468
MED14	ENSG00000180182	MED14	9282	MED14	Stim	16	0.14803	0.41714	1	7280	6	0.0144	0.022212	0.10934	0.929849	2266	7	0.0144	0.142408169063877	10440	0.539176695418625
MED14OS	ENSG00000234636	MED14OS	100873985	MED14OS	Stim	16	0.28432	0.60958	1	10881	5	0.10511	0.20205	0.50563	1	9702	7	0.10511	0.902640842178303	16507.5	0.852538608542947
MED15	ENSG00000099917	MED15	51586	MED15	Stim	16	0.44761	0.75814	1	13825	4	0.086474	0.038301	0.16445	0.958074	3310	7	0.086474	0.746454136234521	15583	0.804813800940034
MED16	ENSG00000175221	MED16	10025	MED16	Stim	16	0.99489	0.99686	1	19250	1	0.13016	0.027303	0.12841	0.93722	2641	9	0.13016	1.1125827279849	17463.5	0.901864573110893
MED17	ENSG00000042429	MED17	9440	MED17	Stim	16	0.044449	0.18221	1	3255	7	0.066436	0.16679	0.45531	1	8741	5	0.066436	0.578517389416454	14372	0.742265378854398
MED18	ENSG00000130772	MED18	54797	MED18	Stim	16	0.21301	0.51449	1	9092	7	-0.064735	0.17889	0.4734	1	9070	4	-0.064735	-0.520815429072052	4704	0.242911006662879
MED19	ENSG00000156603	MED19	219541	MED19	Stim	16	3.093e-05	0.00034645	0.03077	218	11	-0.35351	0.36647	0.69491	1	13153	2	-0.35351	-2.94101375537145	210	0.0107948969578018
MED21	ENSG00000152944	MED21	9412	MED21	Stim	16	0.19237	0.48462	1	8526	7	-0.057546	0.13552	0.39707	0.996433	7697	3	-0.057546	-0.460565041165321	5096	0.263157894736842
MED22	ENSG00000148297	MED22	6837	MED22	Stim	16	0.14693	0.41538	1	7253	4	0.018892	0.32649	0.66065	1	12539	6	0.018892	0.180055232977778	10837	0.559681834615981
MED23	ENSG00000112282	MED23	9439	MED23	Stim	16	0.13292	0.39055	1	6804	7	-0.083187	0.50638	0.80569	1	15182	3	-0.083187	-0.675460046912504	3731	0.192603687826042
MED24	ENSG00000008838	MED24	9862	MED24	Stim	16	0.25247	0.56899	1	10076	4	0.0072753	0.03612	0.15747	0.956081	3174	5	0.0072753	0.0826966739019503	9845	0.508444811734931
MED25	ENSG00000104973	MED25	81857	MED25	Stim	16	0.48021	0.7839	1	14333	5	0.070506	0.0163	0.084732	0.899484	1814	7	0.070506	0.612627707789023	14662	0.757243944011156
MED26	ENSG00000105085	MED26	9441	MED26	Stim	16	0.0094814	0.05355	0.793546	1298	10	-0.15389	0.64965	0.88236	1	16682	5	-0.15389	-1.26801578153062	1574	0.0812458034192449
MED27	ENSG00000160563	MED27	9442	MED27	Stim	16	0.0045443	0.029444	0.60012	946	9	-0.19492	0.018151	0.092523	0.910904	1951	6	-0.19492	-1.61188466674598	958	0.0494292650173028
MED28	ENSG00000118579	MED28	80306	MED28	Stim	16	0.20577	0.50419	1	8900	5	-0.078003	0.42201	0.74064	1	13983	5	-0.078003	-0.632013390783905	3986	0.205826145343732
MED29	ENSG00000063322	MED29	55588	MED29	Stim	16	0.05831	0.22371	1	3936	6	-0.033856	0.63757	0.8763	1	16571	5	-0.033856	-0.262021197861597	6688	0.345385052424978
MED30	ENSG00000164758	MED30	90390	MED30	Stim	8	0.30345	0.54366	1	11227	2	0.12378	0.09606	0.26318	0.971833	6213	4	0.12378	1.05911249918466	17254	0.89112132637777
MED31	ENSG00000108590	MED31	51003	MED31	Stim	16	0.21697	0.52015	1	9201	6	-0.0093343	0.29331	0.6223	1	11828	7	-0.0093343	-0.0565069487125506	8593	0.443778730437477
MED4	ENSG00000136146	MED4	29079	MED4	Stim	16	0.40693	0.7233	1	13082	6	-0.053512	0.073822	0.26808	0.971833	5305	4	-0.053512	-0.426756435682534	5335.5	0.275502298434998
MED6	ENSG00000133997	MED6	10001	MED6	Stim	16	0.11407	0.3518	1	6102	7	-0.11124	0.95715	0.98927	1	18935	1	-0.11124	-0.910569816275077	2616.5	0.135065337534218
MED7	ENSG00000155868	MED7	9443	MED7	Stim	16	0.0085772	0.049303	0.776998	1224	4	0.10364	0.16081	0.44451	1	8550	8	0.10364	0.890320899178874	16439	0.849026393264811
MED8	ENSG00000159479	MED8	112950	MED8	Stim	16	0.0007452	0.0060476	0.242431	480	10	-0.22486	0.99859	0.99871	1	19254	1	-0.22486	-1.86280922008128	677	0.0349155518826507
MED9	ENSG00000141026	MED9	55090	MED9	Stim	16	0.00025521	0.0022978	0.122226	364	10	-0.20167	0.99939	0.99942	1	19286	0	-0.20167	-1.66845583358009	882	0.0455038479417385
MEDAG	ENSG00000102802	MEDAG	84935	MEDAG	Stim	16	0.10149	0.32473	1	5608	6	0.098713	0.29471	0.624	1	11853	6	0.098713	0.849028137846774	16186	0.835958886421156
MEF2A	ENSG00000068305	MEF2A	4205	MEF2A	Stim	16	0.047669	0.19219	1	3440	8	-0.063061	0.17601	0.46934	1	8980	3	-0.063061	-0.506785779697192	4789	0.24730127576055
MEF2B	ENSG00000213999	MEF2B	100271849	MEF2B	Stim	16	0.33889	0.66165	1	11873	6	-0.0032408	0.33136	0.6649	1	12635	6	-0.0032408	-0.00543785166015551	9034	0.466556479520686
MEF2BNB	ENSG00000254901	BORCS8	729991	BORCS8	Stim	16	0.088575	0.2958	1	5102	8	-0.073275	0.70483	0.90938	1	17172	5	-0.073275	-0.592388431259211	4252	0.219565105108207
MEF2BNB-MEF2B	ENSG00000064489	BORCS8-MEF2B	4207	BORCS8-MEF2B	Stim	16	0.22526	0.53173	1	9390	7	-0.068254	0.053153	0.2099	0.971833	4146	7	-0.068254	-0.550307864048236	4510	0.232890863075254
MEF2C	ENSG00000081189	MEF2C	4208	MEF2C	Stim	16	0.78404	0.93465	1	17641	4	-0.026553	0.36537	0.69397	1	13140	5	-0.026553	-0.20081538580389	7194	0.371520066112288
MEF2D	ENSG00000116604	MEF2D	4209	MEF2D	Stim	16	1	1	1	19361	0	0.47625	2.0299e-10	2.5568e-07	0.000413	7	16	0.47625	4.01313311755795	19352	0.999483497753215
MEFV	ENSG00000103313	MEFV	4210	MEFV	Stim	16	0.9483	0.98609	1	18933	2	0.24178	0.0087225	0.051102	0.843382	1162	9	0.24178	2.048060304581	19159	0.989515004390269
MEGF10	ENSG00000145794	MEGF10	84466	MEGF10	Stim	16	0.35559	0.67707	1	12161	5	0.011875	0.42489	0.74297	1	14033	5	0.011875	0.121246362211116	10242	0.528949950932287
MEGF11	ENSG00000157890	MEGF11	84465	MEGF11	Stim	16	0.11614	0.35616	1	6179	8	-0.10813	0.89906	0.97411	1	18545	3	-0.10813	-0.88450517496336	2718	0.140333660451423
MEGF6	ENSG00000162591	MEGF6	1953	MEGF6	Stim	16	0.34843	0.67049	1	12033	3	0.13058	0.061369	0.23393	0.971833	4621	9	0.13058	1.11610271169902	17473.5	0.902432725582356
MEGF8	ENSG00000105429	MEGF8	1954	MEGF8	Stim	16	0.77846	0.93254	1	17594	4	0.092188	0.193	0.49314	1	9460	7	0.092188	0.794342676573798	15877	0.819998966995506
MEGF9	ENSG00000106780	MEGF9	1955	MEGF9	Stim	16	0.46463	0.77227	1	14099	5	-0.012271	0.32837	0.66232	1	12579	4	-0.012271	-0.0811191776965119	8341	0.430762873818501
MEI1	ENSG00000167077	MEI1	150365	MEI1	Stim	16	0.41228	0.72809	1	13174	6	0.017846	0.21279	0.52019	1	9973	6	0.017846	0.171288797346892	10740	0.554671762822168
MEI4	ENSG00000269964	MEI4	101928601	MEI4	Stim	16	0.15671	0.43072	1	7553	7	-0.089987	0.50886	0.80753	1	15213	6	-0.089987	-0.732450259426869	3437	0.177470171995248
MEIG1	ENSG00000197889	MEIG1	644890	MEIG1	Stim	16	0.054278	0.21247	1	3770	8	-0.10614	0.028603	0.13284	0.937854	2732	4	-0.10614	-0.867827156889303	2780	0.143535974381489
MEIKIN	ENSG00000239642	MEIKIN	728637	MEIKIN	Stim	16	0.20555	0.50386	1	8891	6	-0.056125	0.19481	0.49561	1	9514	6	-0.056125	-0.448655762932539	5175	0.267238262486442
MEIOB	ENSG00000162039	MEIOB	254528	MEIOB	Stim	16	0.53012	0.8129	1	14933	3	-0.0058889	0.56329	0.83893	1	15864	5	-0.0058889	-0.0276313489776984	8836	0.456329735034347
MEIS1	ENSG00000143995	MEIS1	4211	MEIS1	Stim	16	0.54475	0.82135	1	15107	4	0.047598	0.0098007	0.056049	0.862979	1248	6	0.047598	0.420637738924451	12986	0.670678167450028
MEIS2	ENSG00000134138	MEIS2	4212	MEIS2	Stim	16	0.41277	0.72854	1	13185	5	-0.014566	0.2663	0.58945	1	11254	5	-0.014566	-0.10035337442011	8153	0.421052631578947
MEIS3	ENSG00000105419	MEIS3	56917	MEIS3	Stim	16	0.075876	0.26638	1	4614	6	0.02001	0.019777	0.099294	0.917675	2090	7	0.02001	0.189425094388228	10921	0.564020453488973
MELK	ENSG00000165304	MELK	9833	MELK	Stim	16	0.6893	0.89977	1	16856	4	-0.018681	0.46137	0.77161	1	14531	6	-0.018681	-0.134840833904907	7800	0.402820102267445
MEMO1	ENSG00000162959	MEMO1	51072	MEMO1	Stim	16	0.12919	0.38295	1	6655	8	-0.12404	0.67189	0.89331	1	16887	1	-0.12404	-1.01784551041977	2220.5	0.114611848561541
MEN1	ENSG00000133895	MEN1	4221	MEN1	Stim	16	0.0016371	0.011968	0.367537	624	11	-0.35584	0.71632	0.91501	1	17277	3	-0.35584	-2.96054128407123	206	0.0105882960590879
MEOX1	ENSG00000005102	MEOX1	4222	MEOX1	Stim	16	0.12025	0.3648	1	6327	7	-0.093504	0.77353	0.93461	1	17708	4	-0.093504	-0.761925932575844	3296	0.170187490315583
MEOX2	ENSG00000106511	MEOX2	4223	MEOX2	Stim	16	0.43346	0.74617	1	13587	5	0.0081958	0.27641	0.60179	1	11468	7	0.0081958	0.0904113048754023	9919	0.512266928361138
MEP1A	ENSG00000112818	MEP1A	4224	MEP1A	Stim	16	0.3164	0.64041	1	11469	3	0.016716	0.28334	0.61035	1	11620	4	0.016716	0.161818364973181	10652.5	0.550126543050462
MEP1B	ENSG00000141434	MEP1B	4225	MEP1B	Stim	16	0.018453	0.093534	0.936406	1918	9	-0.20776	0.36641	0.69486	1	13152	3	-0.20776	-1.71949559743487	817	0.042094933112959
MEPCE	ENSG00000146834	MEPCE	56257	MEPCE	Stim	8	0.24288	0.47747	1	9838	3	-0.051181	0.42367	0.65336	1	14013	2	-0.051181	-0.407220526069153	5478	0.28288828056402
MEPE	ENSG00000152595	MEPE	56955	MEPE	Stim	16	0.18763	0.47761	1	8397	7	0.086346	0.095104	0.31505	0.984716	6173	7	0.086346	0.745381379293074	15577	0.804503899591963
MERTK	ENSG00000153208	MERTK	10461	MERTK	Stim	16	0.24324	0.55654	1	9850	1	0.14416	0.025535	0.1224	0.93722	2516	9	0.14416	1.22991551845565	17895	0.924229120396674
MESDC1	ENSG00000140406	TLNRD1	59274	TLNRD1	Stim	16	0.41631	0.73151	1	13251	5	-0.021527	0.55218	0.83321	1	15747	4	-0.021527	-0.158692914024889	7590	0.391973555084965
MESDC2	ENSG00000117899	MESD	23184	MESD	Stim	16	0.12207	0.36854	1	6385	4	0.060758	0.19506	0.49596	1	9522	7	0.060758	0.530930561966959	13965	0.721243737410258
MESP1	ENSG00000166823	MESP1	55897	MESP1	Stim	16	0.49726	0.79389	1	14541	5	0.076121	0.16738	0.45636	1	8761	7	0.076121	0.6596865376814	14996	0.774495119053768
MESP2	ENSG00000188095	MESP2	145873	MESP2	Stim	16	0.86344	0.96246	1	18312	3	0.07975	0.0679	0.25233	0.971833	4973	8	0.07975	0.69010087315414	15245	0.787356024998709
MEST	ENSG00000106484	MEST	4232	MEST	Stim	16	0.9449	0.98518	1	18919	2	0.036518	0.026462	0.12549	0.93722	2578	7	0.036518	0.327777216180456	12157	0.627860131191571
MET	ENSG00000105976	MET	4233	MET	Stim	16	0.12195	0.36827	1	6379	8	-0.12617	0.42674	0.74445	1	14053	4	-0.12617	-1.03569685639853	2162	0.11161613553019
