id	ensembl_gene_id	hgnc_symbol	entrezgene_id	official	Enrichment	pos.rank	neg.rank
GDNF	ENSG00000168621	GDNF	2668	GDNF	0.078985	7595	11310
SFXN2	ENSG00000156398	SFXN2	118980	SFXN2	0.07906	7594	11311
SRPK1	ENSG00000096063	SRPK1	6732	SRPK1	0.079195	7593	11312
P2RY13	ENSG00000181631	P2RY13	53829	P2RY13	0.079246	7592	11313
TRIM48	ENSG00000150244	TRIM48	79097	TRIM48	0.079358	7591	11314
ANO1	ENSG00000131620	ANO1	55107	ANO1	0.07939	7590	11315
SCO1	ENSG00000133028	SCO1	6341	SCO1	0.07941	7589	11316
RNF212	ENSG00000178222	RNF212	285498	RNF212	0.0795	7588	11317
TBPL1	ENSG00000028839	TBPL1	9519	TBPL1	0.07962	7587	11318
SEC14L6	ENSG00000214491	SEC14L6	730005	SEC14L6	0.07965	7586	11319
PNMA1	ENSG00000176903	PNMA1	9240	PNMA1	0.0797299	7585	11320
NXPE4	ENSG00000137634	NXPE4	54827	NXPE4	0.079745	7584	11321
KIAA0319	ENSG00000137261	KIAA0319	9856	KIAA0319	0.07976	7583	11322
RNF157	ENSG00000141576	RNF157	114804	RNF157	0.079775	7582	11323
UTP15	ENSG00000164338	UTP15	84135	UTP15	0.07993	7581	11324
TCEB3B	ENSG00000206181	ELOA2	51224	ELOA2	0.07998	7580	11325
C22orf15	ENSG00000169314	C22orf15	150248	C22orf15	0.080005	7579	11326
MYO5A	ENSG00000197535	MYO5A	4644	MYO5A	0.08004	7578	11327
OTUD4	ENSG00000164164	OTUD4	54726	OTUD4	0.080085	7577	11328
PIP5K1C	ENSG00000186111	PIP5K1C	23396	PIP5K1C	0.08018	7576	11329
ANKRD24	ENSG00000089847	ANKRD24	170961	ANKRD24	0.080234	7575	11330
DENND2A	ENSG00000146966	DENND2A	27147	DENND2A	0.080239	7574	11331
ETV6	ENSG00000139083	ETV6	2120	ETV6	0.080332	7573	11332
ANAPC4	ENSG00000053900	ANAPC4	29945	ANAPC4	0.080335	7572	11333
C1QC	ENSG00000159189	C1QC	714	C1QC	0.08037	7571	11334
C8orf33	ENSG00000182307	C8orf33	65265	C8orf33	0.08046	7570	11335
MUC17	ENSG00000169876	MUC17	140453	MUC17	0.0805145	7569	11336
SERPINF1	ENSG00000132386	SERPINF1	5176	SERPINF1	0.08055	7568	11337
GNPTAB	ENSG00000111670	GNPTAB	79158	GNPTAB	0.08072	7567	11338
OR1I1	ENSG00000094661	OR1I1	126370	OR1I1	0.080745	7566	11339
SHF	ENSG00000138606	SHF	90525	SHF	0.080765	7565	11340
AQP11	ENSG00000178301	AQP11	282679	AQP11	0.08077	7564	11341
HOOK1	ENSG00000134709	HOOK1	51361	HOOK1	0.0808	7563	11342
TEKT2	ENSG00000092850	TEKT2	27285	TEKT2	0.080875	7562	11343
MYH3	ENSG00000109063	MYH3	4621	MYH3	0.08111865	7561	11344
ZNF16	ENSG00000170631	ZNF16	7564	ZNF16	0.0812275	7560	11345
SLC22A18AS	ENSG00000254827	SLC22A18AS	5003	SLC22A18AS	0.08131645	7559	11346
C9orf40	ENSG00000135045	C9orf40	55071	C9orf40	0.081445	7558	11347
HAS3	ENSG00000103044	HAS3	3038	HAS3	0.0814515	7557	11348
MAP2K3	ENSG00000034152	MAP2K3	5606	MAP2K3	0.081525	7556	11349
NDUFS2	ENSG00000158864	NDUFS2	4720	NDUFS2	0.08155	7555	11350
CNGA2	ENSG00000183862	CNGA2	1260	CNGA2	0.08168	7554	11351
ATF7	ENSG00000170653	ATF7	11016	ATF7	0.081755	7553	11352
TMEM31	ENSG00000179363	TMEM31	203562	TMEM31	0.081948	7552	11353
CBWD6	ENSG00000215126	ZNG1F	644019	ZNG1F	0.082101	7551	11354
ZNF442	ENSG00000198342	ZNF442	79973	ZNF442	0.082105	7550	11355
PCDHGA3	ENSG00000254245	PCDHGA3	56112	PCDHGA3	0.08210805	7549	11356
TMEM63B	ENSG00000137216	TMEM63B	55362	TMEM63B	0.08212	7548	11357
SPATA31A7	ENSG00000276040	SPATA31A7	26165	SPATA31A7	0.082294	7547	11358
FOXN3	ENSG00000053254	FOXN3	1112	FOXN3	0.0823	7546	11359
FAM167B	ENSG00000183615	FAM167B	84734	FAM167B	0.082411	7545	11360
HNMT	ENSG00000150540	HNMT	3176	HNMT	0.08242	7544	11361
SVOPL	ENSG00000157703	SVOPL	136306	SVOPL	0.0824755	7543	11362
TEP1	ENSG00000129566	TEP1	7011	TEP1	0.082495	7542	11363
SIGLEC7	ENSG00000168995	SIGLEC7	27036	SIGLEC7	0.0826025	7541	11364
ZNF721	ENSG00000182903	ZNF721	170960	ZNF721	0.08282615	7540	11365
AGO4	ENSG00000134698	AGO4	192670	AGO4	0.08287	7539	11366
RFTN2	ENSG00000162944	RFTN2	130132	RFTN2	0.082915	7538	11367
LOR	ENSG00000203782	LORICRIN	4014	LORICRIN	0.08298835	7537	11368
LRRC74B	ENSG00000187905	LRRC74B	400891	LRRC74B	0.083	7536	11369
SEPT10	ENSG00000186522	SEPTIN10	151011	SEPTIN10	0.083155	7535	11370
RAD54L2	ENSG00000164080	RAD54L2	23132	RAD54L2	0.083405	7534	11371
PTP4A3	ENSG00000184489	PTP4A3	11156	PTP4A3	0.083455	7533	11372
FOLR1	ENSG00000110195	FOLR1	2348	FOLR1	0.0835965	7532	11373
CABLES2	ENSG00000149679	CABLES2	81928	CABLES2	0.08364	7531	11374
ID1	ENSG00000125968	ID1	3397	ID1	0.0837825	7530	11375
PRKRA	ENSG00000180228	PRKRA	8575	PRKRA	0.083785	7529	11376
AP2B1	ENSG00000006125	AP2B1	163	AP2B1	0.08391	7528	11377
TOR2A	ENSG00000160404	TOR2A	27433	TOR2A	0.083925	7527	11378
FOXO4	ENSG00000184481	FOXO4	4303	FOXO4	0.08396	7526	11379
SMTNL2	ENSG00000188176	SMTNL2	342527	SMTNL2	0.084019	7525	11380
GSTCD	ENSG00000138780	GSTCD	79807	GSTCD	0.08424	7524	11381
UBC	ENSG00000150991	UBC	7316	UBC	0.084325	7523	11382
EPHB2	ENSG00000133216	EPHB2	2048	EPHB2	0.08435	7522	11383
C6orf201	ENSG00000185689	TEX56P	404220	TEX56P	0.084431	7521	11384
RAP1GAP	ENSG00000076864	RAP1GAP	5909	RAP1GAP	0.08452	7520	11385
TAF10	ENSG00000166337	TAF10	6881	TAF10	0.084525	7519	11386
ARF1	ENSG00000143761	ARF1	375	ARF1	0.08455	7518	11387
ZNF264	ENSG00000083844	ZNF264	9422	ZNF264	0.084555	7517	11388
KMT2A	ENSG00000118058	KMT2A	4297	KMT2A	0.0846375	7516	11389
CRADD	ENSG00000169372	CRADD	8738	CRADD	0.084885	7515	11390
HMGB2	ENSG00000164104	HMGB2	3148	HMGB2	0.0849500000000001	7514	11391
YRDC	ENSG00000196449	YRDC	79693	YRDC	0.08507485	7513	11392
OR2A7	ENSG00000243896	OR2A7	401427	OR2A7	0.0853	7512	11393
ZNF14	ENSG00000105708	ZNF14	7561	ZNF14	0.08534	7511	11394
CLEC2B	ENSG00000110852	CLEC2B	9976	CLEC2B	0.08536	7510	11395
GTF2IRD1	ENSG00000006704	GTF2IRD1	9569	GTF2IRD1	0.08541	7509	11396
XIAP	ENSG00000101966	XIAP	331	XIAP	0.0854145	7508	11397
TRIM21	ENSG00000132109	TRIM21	6737	TRIM21	0.085415	7507	11398
C6orf58	ENSG00000184530	C6orf58	352999	C6orf58	0.08546	7506	11399
KAT7	ENSG00000136504	KAT7	11143	KAT7	0.085595	7505	11400
HSPA12B	ENSG00000132622	HSPA12B	116835	HSPA12B	0.085775	7504	11401
ST6GALNAC4	ENSG00000136840	ST6GALNAC4	27090	ST6GALNAC4	0.08583	7503	11402
CERS4	ENSG00000090661	CERS4	79603	CERS4	0.086025	7502	11403
FES	ENSG00000182511	FES	2242	FES	0.08603	7501	11404
NSDHL	ENSG00000147383	NSDHL	50814	NSDHL	0.08625	7500	11405
NKIRAS2	ENSG00000168256	NKIRAS2	28511	NKIRAS2	0.086295	7499	11406
HIST2H2AC	ENSG00000184260	H2AC20	8338	H2AC20	0.0865516	7498	11407
PSG1	ENSG00000231924	PSG1	5669	PSG1	0.0865875	7497	11408
CHEK2	ENSG00000183765	CHEK2	11200	CHEK2	0.08666	7496	11409
SLC5A10	ENSG00000154025	SLC5A10	125206	SLC5A10	0.08669	7495	11410
VPS13D	ENSG00000048707	VPS13D	55187	VPS13D	0.0867	7494	11411
GPR87	ENSG00000138271	GPR87	53836	GPR87	0.08675	7493	11412
CNTN3	ENSG00000113805	CNTN3	5067	CNTN3	0.08699945	7492	11413
ZNF669	ENSG00000188295	ZNF669	79862	ZNF669	0.08701	7491	11414
ASGR1	ENSG00000141505	ASGR1	432	ASGR1	0.08707	7490	11415
TAS2R3	ENSG00000127362	TAS2R3	50831	TAS2R3	0.0872405	7489	11416
METTL13	ENSG00000010165	METTL13	51603	METTL13	0.087405	7488	11417
PPP6R1	ENSG00000105063	PPP6R1	22870	PPP6R1	0.08744	7487	11418
PROL1	ENSG00000171199	OPRPN	58503	OPRPN	0.08758	7486	11419
POF1B	ENSG00000124429	POF1B	79983	POF1B	0.08764	7484	11420
TAMM41	ENSG00000144559	TAMM41	132001	TAMM41	0.08764	7485	11421
TRPV2	ENSG00000187688	TRPV2	51393	TRPV2	0.0878	7483	11422
FAM92B	ENSG00000153789	CIBAR2	339145	CIBAR2	0.087855	7482	11423
SH3GL3	ENSG00000140600	SH3GL3	6457	SH3GL3	0.08792	7481	11424
GCSAML	ENSG00000169224	GCSAML	148823	GCSAML	0.087985	7480	11425
DGAT1	ENSG00000185000	DGAT1	8694	DGAT1	0.088165	7479	11426
BUB1	ENSG00000169679	BUB1	699	BUB1	0.088205	7478	11427
CRP	ENSG00000132693	CRP	1401	CRP	0.08834	7477	11428
ZNF564	ENSG00000249709	ZNF564	163050	ZNF564	0.0884	7476	11429
DPAGT1	ENSG00000172269	DPAGT1	1798	DPAGT1	0.08849	7475	11430
CPVL	ENSG00000106066	CPVL	54504	CPVL	0.0885285	7474	11431
CDC42EP4	ENSG00000179604	CDC42EP4	23580	CDC42EP4	0.088585	7473	11432
DERA	ENSG00000023697	DERA	51071	DERA	0.088615	7472	11433
TMEM256	ENSG00000205544	TMEM256	254863	TMEM256	0.08876	7471	11434
PIGF	ENSG00000151665	PIGF	5281	PIGF	0.0888	7470	11435
RANBP1	ENSG00000099901	RANBP1	5902	RANBP1	0.0888715	7469	11436
STAB1	ENSG00000010327	STAB1	23166	STAB1	0.0889115	7468	11437
SH3BGRL3	ENSG00000142669	SH3BGRL3	83442	SH3BGRL3	0.08899	7467	11438
AP3M2	ENSG00000070718	AP3M2	10947	AP3M2	0.089055	7466	11439
SRD5A3	ENSG00000128039	SRD5A3	79644	SRD5A3	0.089085	7465	11440
PPIG	ENSG00000138398	PPIG	9360	PPIG	0.0891575	7464	11441
MOSPD2	ENSG00000130150	MOSPD2	158747	MOSPD2	0.0892349	7463	11442
FREM3	ENSG00000183090	FREM3	166752	FREM3	0.0893	7462	11443
CSRP2BP	ENSG00000149474	KAT14	57325	KAT14	0.089334	7461	11444
RSPH10B	ENSG00000155026	RSPH10B	222967	RSPH10B	0.089345	7460	11445
SLC28A2	ENSG00000137860	SLC28A2	9153	SLC28A2	0.089475	7459	11446
CPLX2	ENSG00000145920	CPLX2	10814	CPLX2	0.0896435	7458	11447
CTAGE6	ENSG00000271321	CTAGE6	340307	CTAGE6	0.089895	7457	11448
PNMA2	ENSG00000240694	PNMA2	10687	PNMA2	0.0899	7456	11449
SELT	ENSG00000198843	SELENOT	51714	SELENOT	0.090135	7455	11450
PRDM12	ENSG00000130711	PRDM12	59335	PRDM12	0.09014	7454	11451
AGAP11	ENSG00000261011	AGAP11	119385	AGAP11	0.09015	7453	11452
ANKRD1	ENSG00000148677	ANKRD1	27063	ANKRD1	0.09019	7452	11453
TRIM34	ENSG00000258659	TRIM34	53840	TRIM34	0.09027	7451	11454
TRIM22	ENSG00000132274	TRIM22	10346	TRIM22	0.090305	7450	11455
AHDC1	ENSG00000126705	AHDC1	27245	AHDC1	0.090325	7449	11456
CCDC68	ENSG00000166510	CCDC68	80323	CCDC68	0.09036	7448	11457
MMADHC	ENSG00000168288	MMADHC	27249	MMADHC	0.09037	7447	11458
DAP	ENSG00000112977	DAP	1611	DAP	0.090395	7446	11459
NBN	ENSG00000104320	NBN	4683	NBN	0.0903999999999999	7445	11460
RSBN1	ENSG00000081019	RSBN1	54665	RSBN1	0.09055	7444	11461
EPAS1	ENSG00000116016	EPAS1	2034	EPAS1	0.090622	7443	11462
TMCO3	ENSG00000150403	TMCO3	55002	TMCO3	0.0906275	7442	11463
ZDHHC15	ENSG00000102383	ZDHHC15	158866	ZDHHC15	0.0906465	7441	11464
HAL	ENSG00000084110	HAL	3034	HAL	0.09064945	7440	11465
HS3ST4	ENSG00000182601	HS3ST4	9951	HS3ST4	0.0907645	7439	11466
FUT6	ENSG00000156413	FUT6	2528	FUT6	0.090925	7438	11467
TRIM74	ENSG00000155428	TRIM74	378108	TRIM74	0.0910595	7437	11468
NEUROD6	ENSG00000164600	NEUROD6	63974	NEUROD6	0.09108535	7436	11469
RBM42	ENSG00000126254	RBM42	79171	RBM42	0.091538	7435	11470
RPL22L1	ENSG00000163584	RPL22L1	200916	RPL22L1	0.091539	7434	11471
TRH	ENSG00000170893	TRH	7200	TRH	0.091721	7433	11472
FOSL2	ENSG00000075426	FOSL2	2355	FOSL2	0.09206	7432	11473
OR8B3	ENSG00000284609	OR8B3	390271	OR8B3	0.092115	7431	11474
PIM3	ENSG00000198355	PIM3	415116	PIM3	0.09215	7430	11475
NTN3	ENSG00000162068	NTN3	4917	NTN3	0.09224	7429	11476
FAM78B	ENSG00000188859	FAM78B	149297	FAM78B	0.0922999999999999	7428	11477
PDGFB	ENSG00000100311	PDGFB	5155	PDGFB	0.092325	7427	11478
NGLY1	ENSG00000151092	NGLY1	55768	NGLY1	0.09241	7426	11479
SYCP2	ENSG00000196074	SYCP2	10388	SYCP2	0.092445	7425	11480
TMEM154	ENSG00000170006	TMEM154	201799	TMEM154	0.09255	7424	11481
CCDC13	ENSG00000244607	CCDC13	152206	CCDC13	0.092577	7423	11482
TGM6	ENSG00000166948	TGM6	343641	TGM6	0.0926195	7422	11483
OR4C6	ENSG00000181903	OR4C6	219432	OR4C6	0.0926585	7421	11484
ITGB3	ENSG00000259207	ITGB3	3690	ITGB3	0.0926695	7420	11485
TCF25	ENSG00000141002	TCF25	22980	TCF25	0.092685	7419	11486
ABHD15	ENSG00000168792	ABHD15	116236	ABHD15	0.09275	7417	11487
SSFA2	ENSG00000138434	ITPRID2	6744	ITPRID2	0.09275	7418	11488
GPR33	ENSG00000214943	GPR33	2856	GPR33	0.092755	7416	11489
LCE3D	ENSG00000163202	LCE3D	84648	LCE3D	0.09279985	7415	11490
APOA1BP	ENSG00000163382	NAXE	128240	NAXE	0.09285	7414	11491
GBP5	ENSG00000154451	GBP5	115362	GBP5	0.09286	7413	11492
POU2F1	ENSG00000143190	POU2F1	5451	POU2F1	0.09289	7412	11493
AVPR2	ENSG00000126895	AVPR2	554	AVPR2	0.09297	7411	11494
MAGEC2	ENSG00000046774	MAGEC2	51438	MAGEC2	0.093045	7410	11495
SLC3A2	ENSG00000168003	SLC3A2	6520	SLC3A2	0.0931075	7409	11496
PISD	ENSG00000241878	PISD	23761	PISD	0.093145	7408	11497
ADH7	ENSG00000196344	ADH7	131	ADH7	0.0931515	7407	11498
MN1	ENSG00000169184	MN1	4330	MN1	0.093205	7406	11499
ATP13A2	ENSG00000159363	ATP13A2	23400	ATP13A2	0.0932245	7405	11500
SPESP1	ENSG00000258484	SPESP1	246777	SPESP1	0.0933	7404	11501
TNFSF15	ENSG00000181634	TNFSF15	9966	TNFSF15	0.0935	7403	11502
MAGI3	ENSG00000081026	MAGI3	260425	MAGI3	0.093545	7402	11503
THEG5	ENSG00000267465	THEG5	100507527	THEG5	0.09366	7401	11504
RPS28	ENSG00000233927	RPS28	6234	RPS28	0.093898	7400	11505
EDAR	ENSG00000135960	EDAR	10913	EDAR	0.093915	7399	11506
PARK2	ENSG00000185345	PRKN	5071	PRKN	0.0942625	7398	11507
ARHGAP42	ENSG00000165895	ARHGAP42	143872	ARHGAP42	0.09431	7397	11508
AMH	ENSG00000104899	AMH	268	AMH	0.094347	7396	11509
TRPC5	ENSG00000072315	TRPC5	7224	TRPC5	0.09437	7395	11510
AVEN	ENSG00000169857	AVEN	57099	AVEN	0.094405	7394	11511
RAD51AP2	ENSG00000214842	RAD51AP2	729475	RAD51AP2	0.094515	7393	11512
ANO5	ENSG00000171714	ANO5	203859	ANO5	0.09454	7392	11513
KCNG3	ENSG00000171126	KCNG3	170850	KCNG3	0.0946	7391	11514
BAHCC1	ENSG00000266074	BAHCC1	57597	BAHCC1	0.0946695	7390	11515
VCY1B	ENSG00000129862	VCY1B	353513	VCY1B	0.094675	7389	11516
KDM4D	ENSG00000186280	KDM4D	55693	KDM4D	0.09468	7388	11517
FRK	ENSG00000111816	FRK	2444	FRK	0.094705	7387	11518
NCKAP1	ENSG00000061676	NCKAP1	10787	NCKAP1	0.094784	7386	11519
CAPZA1	ENSG00000116489	CAPZA1	829	CAPZA1	0.094975	7385	11520
GPX1	ENSG00000233276	GPX1	2876	GPX1	0.0950395	7384	11521
P3H3	ENSG00000110811	P3H3	10536	P3H3	0.095105	7383	11522
ABCC5	ENSG00000114770	ABCC5	10057	ABCC5	0.09511	7382	11523
ID4	ENSG00000172201	ID4	3400	ID4	0.0952500000000001	7381	11524
FNDC4	ENSG00000115226	FNDC4	64838	FNDC4	0.095335	7380	11525
SAMHD1	ENSG00000101347	SAMHD1	25939	SAMHD1	0.095535	7379	11526
CEP104	ENSG00000116198	CEP104	9731	CEP104	0.09554	7378	11527
TAS2R43	ENSG00000255374	TAS2R43	259289	TAS2R43	0.09577	7377	11528
PIN1	ENSG00000127445	PIN1	5300	PIN1	0.095845	7376	11529
ZFP92	ENSG00000189420	ZFP92	139735	ZFP92	0.09588	7375	11530
ZNF772	ENSG00000197128	ZNF772	400720	ZNF772	0.09591	7374	11531
PRMT2	ENSG00000160310	PRMT2	3275	PRMT2	0.096205	7373	11532
TRAK2	ENSG00000115993	TRAK2	66008	TRAK2	0.0963875	7372	11533
SCAF11	ENSG00000139218	SCAF11	9169	SCAF11	0.09655	7371	11534
RGS1	ENSG00000090104	RGS1	5996	RGS1	0.09665	7370	11535
C2orf15	ENSG00000273045	C2orf15	150590	C2orf15	0.0966825	7369	11536
DOC2A	ENSG00000149927	DOC2A	8448	DOC2A	0.0969385	7368	11537
COX14	ENSG00000178449	COX14	84987	COX14	0.09705	7367	11538
IL10	ENSG00000136634	IL10	3586	IL10	0.0970915	7366	11539
KCTD11	ENSG00000213859	KCTD11	147040	KCTD11	0.09712	7365	11540
EPB41L3	ENSG00000082397	EPB41L3	23136	EPB41L3	0.097167	7364	11541
GAGE2B	NA	GAGE2B	NA	GAGE2B	0.09749	7363	11542
SCGB1D2	ENSG00000124935	SCGB1D2	10647	SCGB1D2	0.097545	7362	11543
CNKSR3	ENSG00000153721	CNKSR3	154043	CNKSR3	0.097745	7361	11544
HFE	ENSG00000010704	HFE	3077	HFE	0.097761	7360	11545
CCM2L	ENSG00000101331	CCM2L	140706	CCM2L	0.097795	7359	11546
CPS1	ENSG00000021826	CPS1	1373	CPS1	0.09795	7358	11547
KIF14	ENSG00000118193	KIF14	9928	KIF14	0.09805	7357	11548
TOX	ENSG00000198846	TOX	9760	TOX	0.098085	7356	11549
IKBKAP	ENSG00000070061	ELP1	8518	ELP1	0.0982495	7355	11550
SYCE1L	ENSG00000205078	SYCE1L	100130958	SYCE1L	0.098382	7354	11551
TIPIN	ENSG00000075131	TIPIN	54962	TIPIN	0.09839	7353	11552
LCE6A	ENSG00000235942	LCE6A	448835	LCE6A	0.098394	7352	11553
G6PC2	ENSG00000152254	G6PC2	57818	G6PC2	0.09851	7351	11554
TACR2	ENSG00000075073	TACR2	6865	TACR2	0.098515	7350	11555
ADRA1A	ENSG00000120907	ADRA1A	148	ADRA1A	0.09857	7349	11556
CHMP4B	ENSG00000101421	CHMP4B	128866	CHMP4B	0.098585	7348	11557
TEX30	ENSG00000151287	TEX30	93081	TEX30	0.09865	7347	11558
LPAR1	ENSG00000198121	LPAR1	1902	LPAR1	0.098665	7346	11559
TMEM251	ENSG00000153485	LYSET	26175	LYSET	0.098728	7345	11560
E2F7	ENSG00000165891	E2F7	144455	E2F7	0.09885	7343	11561
KIF2B	ENSG00000141200	KIF2B	84643	KIF2B	0.09885	7344	11562
S100A2	ENSG00000196754	S100A2	6273	S100A2	0.09891	7342	11563
LNX1	ENSG00000072201	LNX1	84708	LNX1	0.09892	7341	11564
ITLN2	ENSG00000158764	ITLN2	142683	ITLN2	0.0990875	7339	11565
ZNF226	ENSG00000167380	ZNF226	7769	ZNF226	0.0990875	7340	11566
NEK8	ENSG00000160602	NEK8	284086	NEK8	0.09915	7338	11567
HGFAC	ENSG00000109758	HGFAC	3083	HGFAC	0.099177	7337	11568
ACSL5	ENSG00000197142	ACSL5	51703	ACSL5	0.0992	7336	11569
SLCO6A1	ENSG00000205359	SLCO6A1	133482	SLCO6A1	0.099245	7335	11570
ETV3	ENSG00000117036	ETV3	2117	ETV3	0.099445	7333	11571
RPS6KA5	ENSG00000100784	RPS6KA5	9252	RPS6KA5	0.099445	7334	11572
PSD4	ENSG00000125637	PSD4	23550	PSD4	0.099487	7332	11573
CYB561	ENSG00000008283	CYB561	1534	CYB561	0.09953	7331	11574
NEXN	ENSG00000162614	NEXN	91624	NEXN	0.09959	7330	11575
TRIM66	ENSG00000166436	TRIM66	9866	TRIM66	0.09967135	7329	11576
DUSP14	ENSG00000276023	DUSP14	11072	DUSP14	0.0997	7328	11577
ADCK3	ENSG00000163050	COQ8A	56997	COQ8A	0.0997245	7327	11578
MYH6	ENSG00000197616	MYH6	4624	MYH6	0.09996	7326	11579
TP53AIP1	ENSG00000120471	TP53AIP1	63970	TP53AIP1	0.099995	7325	11580
SLC14A1	ENSG00000141469	SLC14A1	6563	SLC14A1	0.1	7324	11581
PIP5K1B	ENSG00000107242	PIP5K1B	8395	PIP5K1B	0.100082	7323	11582
CCDC167	ENSG00000198937	CCDC167	154467	CCDC167	0.1001	7322	11583
SLC16A5	ENSG00000170190	SLC16A5	9121	SLC16A5	0.10011	7321	11584
COL11A1	ENSG00000060718	COL11A1	1301	COL11A1	0.100235	7320	11585
TMEM165	ENSG00000134851	TMEM165	55858	TMEM165	0.100253	7319	11586
ANKRD34C	ENSG00000235711	ANKRD34C	390616	ANKRD34C	0.1003125	7318	11587
ZBTB11	ENSG00000066422	ZBTB11	27107	ZBTB11	0.100387	7317	11588
MYBPC2	ENSG00000086967	MYBPC2	4606	MYBPC2	0.100425	7316	11589
WDR73	ENSG00000177082	WDR73	84942	WDR73	0.1004735	7315	11590
CAPN12	ENSG00000182472	CAPN12	147968	CAPN12	0.100555	7314	11591
URB1	ENSG00000142207	URB1	9875	URB1	0.1005825	7313	11592
PCDHGA6	ENSG00000253731	PCDHGA6	56109	PCDHGA6	0.100625	7312	11593
EIF3L	ENSG00000100129	EIF3L	51386	EIF3L	0.100695	7311	11594
CCDC185	ENSG00000178395	CCDC185	164127	CCDC185	0.10078	7310	11595
CEP126	ENSG00000110318	CEP126	57562	CEP126	0.1008515	7309	11596
NGF	ENSG00000134259	NGF	4803	NGF	0.1009225	7308	11597
CNTNAP4	ENSG00000152910	CNTNAP4	85445	CNTNAP4	0.10093	7307	11598
B3GAT1	ENSG00000109956	B3GAT1	27087	B3GAT1	0.1009641	7306	11599
HEPACAM	ENSG00000165478	HEPACAM	220296	HEPACAM	0.101045	7305	11600
MRPS33	ENSG00000090263	MRPS33	51650	MRPS33	0.101073	7304	11601
MYH4	ENSG00000264424	MYH4	4622	MYH4	0.101185	7303	11602
NLRP12	ENSG00000142405	NLRP12	91662	NLRP12	0.101225	7302	11603
NDUFA1	ENSG00000125356	NDUFA1	4694	NDUFA1	0.10168035	7301	11604
BAMBI	ENSG00000095739	BAMBI	25805	BAMBI	0.10172	7300	11605
C22orf23	ENSG00000128346	C22orf23	84645	C22orf23	0.1019855	7299	11606
TMCO5A	ENSG00000166069	TMCO5A	145942	TMCO5A	0.10201	7298	11607
ZG16B	ENSG00000162078	ZG16B	124220	ZG16B	0.10205	7297	11608
COX6B1	ENSG00000126267	COX6B1	1340	COX6B1	0.102645	7296	11609
SIRPB2	ENSG00000196209	SIRPB2	284759	SIRPB2	0.10273	7295	11610
ATL1	ENSG00000198513	ATL1	51062	ATL1	0.10279	7294	11611
HECTD4	ENSG00000173064	HECTD4	283450	HECTD4	0.10281	7293	11612
MARCKSL1	ENSG00000175130	MARCKSL1	65108	MARCKSL1	0.1028555	7292	11613
VGLL2	ENSG00000170162	VGLL2	245806	VGLL2	0.10302	7291	11614
LCE3E	ENSG00000185966	LCE3E	353145	LCE3E	0.1031815	7290	11615
GIT1	ENSG00000108262	GIT1	28964	GIT1	0.10321	7289	11616
WDR5B	ENSG00000196981	WDR5B	54554	WDR5B	0.10336975	7288	11617
WASF1	ENSG00000112290	WASF1	8936	WASF1	0.1033925	7287	11618
E2F4	ENSG00000205250	E2F4	1874	E2F4	0.10352	7286	11619
ARSI	ENSG00000183876	ARSI	340075	ARSI	0.103585	7285	11620
EBF3	ENSG00000108001	EBF3	253738	EBF3	0.1036625	7284	11621
FBXO7	ENSG00000100225	FBXO7	25793	FBXO7	0.10368	7283	11622
SLC6A13	ENSG00000010379	SLC6A13	6540	SLC6A13	0.1037	7282	11623
DDX19B	ENSG00000157349	DDX19B	11269	DDX19B	0.103721	7281	11624
SMC1A	ENSG00000072501	SMC1A	8243	SMC1A	0.103825	7280	11625
PRR20A	ENSG00000204919	PRR20A	122183	PRR20A	0.103845	7279	11626
PRKCD	ENSG00000163932	PRKCD	5580	PRKCD	0.10398	7278	11627
RPA2	ENSG00000117748	RPA2	6118	RPA2	0.1040415	7277	11628
MGRN1	ENSG00000102858	MGRN1	23295	MGRN1	0.10431	7276	11629
ZNF260	ENSG00000254004	ZNF260	339324	ZNF260	0.104341	7275	11630
ATAD3A	ENSG00000197785	ATAD3A	55210	ATAD3A	0.10445	7274	11631
UBE2J2	ENSG00000160087	UBE2J2	118424	UBE2J2	0.104515	7273	11632
TPST1	ENSG00000169902	TPST1	8460	TPST1	0.1047375	7272	11633
UTP6	ENSG00000108651	UTP6	55813	UTP6	0.1048305	7271	11634
RASL12	ENSG00000103710	RASL12	51285	RASL12	0.10495	7270	11635
PPIAL4F	ENSG00000279782	PPIAL4F	728945	PPIAL4F	0.10497	7269	11636
STRA6	ENSG00000137868	STRA6	64220	STRA6	0.1051	7268	11637
CNNM2	ENSG00000148842	CNNM2	54805	CNNM2	0.105275	7267	11638
WNT1	ENSG00000125084	WNT1	7471	WNT1	0.10547	7266	11639
PRKAG1	ENSG00000181929	PRKAG1	5571	PRKAG1	0.1055	7265	11640
RPS14	ENSG00000164587	RPS14	6208	RPS14	0.10555	7264	11641
LCE1A	ENSG00000186844	LCE1A	353131	LCE1A	0.105606	7263	11642
STMN3	ENSG00000197457	STMN3	50861	STMN3	0.105625	7262	11643
PHTF1	ENSG00000116793	PHTF1	10745	PHTF1	0.105645	7261	11644
LYZL1	ENSG00000120563	LYZL1	84569	LYZL1	0.105665	7260	11645
S1PR1	ENSG00000170989	S1PR1	1901	S1PR1	0.105738	7259	11646
ATP11C	ENSG00000101974	ATP11C	286410	ATP11C	0.105741	7258	11647
ODC1	ENSG00000115758	ODC1	4953	ODC1	0.10576	7257	11648
